50000 75000
14866 38995 188
14867 32254 218
14868 32840 30
14868 33687 7
14868 29309 36
14868 32957 266
14869 15684 136
14869 24579 275
14870 28675 243
14870 18190 83
14871 27113 212
14871 20751 81
14872 23335 26
14872 48646 97
14872 24932 168
14873 34372 43
14873 36371 183
14874 33889 278
14874 26191 4
14874 25897 225
14874 30299 56
14875 46902 188
14876 43583 59
14876 44722 287
14876 42479 257
14876 31678 177
14876 19541 190
14876 28772 87
14876 40680 212
14877 49953 286
14877 42538 7
14878 42036 11
14878 31604 247
14878 16581 247
14879 22266 88
14879 34096 294
14880 40956 70
14880 38909 155
14880 35706 177
14881 38143 176
14881 37961 143
14881 35908 69
14882 31324 129
14882 28422 37
14883 35330 140
14883 41853 296
14885 36861 92
14885 39996 215
14885 46555 274
14885 47625 200
14885 33360 11
14886 19844 83
14886 49833 132
14887 17257 71
14887 19448 35
14887 47932 221
14889 35570 235
14890 32813 266
14891 30610 168
14892 40719 184
14892 34347 28
14892 39440 170
14892 26995 208
14892 30138 219
14893 48301 180
14893 20925 224
14894 19963 268
14895 41203 97
14895 36741 97
14896 49027 16
14897 48280 152
14897 22429 176
14897 22490 261
14897 36263 96
14898 34537 47
14899 49306 129
14899 42075 107
14899 22011 234
14899 18554 132
14900 18561 118
14901 41581 235
14901 49776 158
14901 29669 291
14902 30948 245
14902 15878 62
14902 44713 235
14903 31537 223
14903 15463 108
14903 21061 162
14904 40464 206
14904 21551 146
14904 22733 45
14904 17034 57
14904 18360 31
14905 45327 54
14905 42187 287
14905 21446 271
14906 24916 33
14906 40331 166
14907 35613 124
14907 24136 114
14907 25087 73
14907 14976 290
14907 27375 6
14908 42376 218
14908 32819 197
14908 45952 152
14908 15390 217
14908 45043 171
14908 21390 223
14908 17222 126
14909 24676 197
14910 42223 189
14911 33926 199
14911 38941 129
14912 32653 274
14912 39346 272
14912 15493 144
14912 19070 248
14913 42556 194
14913 22590 186
14914 46778 230
14914 33553 33
14915 25104 52
14915 43853 269
14917 15978 264
14917 20920 186
14917 39717 9
14918 32524 16
14918 36632 98
14918 41705 109
14920 38750 171
14922 29669 117
14923 15529 132
14923 22492 104
14923 25707 298
14924 19366 241
14926 36743 51
14926 18349 103
14926 33557 234
14926 21761 280
14927 49250 21
14927 32963 162
14928 16067 296
14928 40849 290
14928 19813 217
14929 28434 190
14929 22813 57
14930 29145 64
14930 17615 144
14931 41569 223
14931 20613 114
14932 20808 260
14933 23574 253
14933 27948 33
14934 15043 143
14935 34814 244
14936 28038 9
14936 35037 114
14936 22311 156
14937 45506 124
14937 24994 220
14937 29230 113
14937 19056 47
14938 30881 267
14939 28544 166
14940 32306 269
14940 42182 120
14940 49556 125
14940 26326 81
14941 32196 17
14942 46212 104
14942 24142 16
14942 28004 267
14943 15992 290
14943 15368 290
14943 29508 165
14944 29306 177
14944 24114 150
14944 32899 89
14944 25291 268
14945 47304 39
14945 47372 136
14946 37970 145
14947 15752 84
14947 17358 11
14947 29371 72
14949 36225 92
14949 36350 260
14949 34646 283
14950 35850 74
14950 23018 114
14951 36039 17
14951 19252 52
14952 15954 260
14954 47128 157
14954 30641 241
14955 43355 121
14955 30035 25
14956 16727 7
14957 19361 271
14957 18311 171
14957 17103 99
14958 37558 93
14958 16987 238
14959 18540 255
14960 33657 71
14960 35029 133
14960 20962 52
14960 38094 168
14960 31272 104
14961 41443 95
14962 17850 288
14963 30320 175
14964 29018 114
14964 34374 210
14964 45299 233
14965 26451 290
14966 41371 291
14966 48340 42
14966 17937 154
14966 27094 199
14968 33090 204
14968 34675 279
14969 49873 213
14969 39031 217
14969 30301 54
14970 32379 231
14970 25674 74
14971 26518 157
14971 20297 153
14972 29142 275
14973 26834 250
14973 38265 78
14973 19264 84
14973 24071 9
14975 15031 114
14975 22914 257
14976 39855 181
14976 22769 292
14976 37584 6
14976 28834 3
14977 14985 19
14978 45249 104
14978 17518 95
14979 44518 123
14979 18948 115
14979 21452 3
14980 26655 224
14980 20113 207
14981 28304 294
14981 38494 294
14983 20428 165
14983 20690 110
14983 34480 189
14983 39541 147
14984 44302 208
14985 39309 171
14985 32260 12
14986 47107 6
14986 23520 273
14988 41258 164
14989 16634 71
14990 41479 89
14991 15880 3
14991 34054 25
14991 38474 165
14992 43443 36
14993 23852 96
14993 30444 280
14993 47881 144
14994 23254 78
14994 30643 54
14995 31481 42
14995 21354 103
14996 45756 292
14996 48701 241
14997 15295 25
14998 26070 38
14998 18972 156
14999 40583 188
14999 27643 73
15000 22459 125
15000 23846 293
15000 20555 56
15000 46953 92
15001 16763 267
15001 25145 281
15001 47152 105
15001 22009 113
15001 42452 184
15001 24982 174
15002 37725 215
15002 42642 221
15002 25131 104
15003 30511 212
15003 15507 181
15004 49364 45
15004 22129 153
15004 15570 162
15004 43167 236
15004 16332 136
15004 43792 57
15004 31457 283
15005 16950 75
15005 34617 208
15005 48137 97
15005 27036 30
15006 46018 54
15006 19983 12
15007 28042 25
15008 43364 86
15008 26979 3
15008 18970 143
15009 43338 247
15009 28515 108
15010 47843 279
15011 30138 131
15011 20894 181
15011 27668 105
15012 33256 139
15012 25815 118
15013 22968 5
15013 21239 125
15013 25789 286
15014 32704 47
15014 35789 107
15015 46056 163
15015 25912 120
15015 29331 286
15016 32997 180
15017 48544 27
15017 23857 284
15017 46706 75
15017 35444 164
15017 27565 268
15018 32253 299
15018 31568 126
15019 29198 187
15019 44808 56
15019 28806 157
15020 17066 203
15020 43202 272
15020 22743 46
15021 21085 145
15021 37569 103
15021 47502 223
15021 36981 70
15021 42875 78
15023 49252 173
15023 28448 296
15023 33617 166
15024 26226 291
15024 26724 151
15025 43653 21
15025 33642 102
15026 17976 193
15026 25158 35
15026 40757 293
15026 27482 201
15026 30353 222
15027 35184 121
15027 15780 198
15028 35016 43
15030 30601 157
15031 28400 129
15032 28094 2
15032 40463 186
15033 42847 13
15033 15487 110
15033 31922 97
15034 27779 55
15035 47844 219
15035 45015 110
15035 43995 94
15036 37149 117
15036 20610 247
15036 29457 246
15037 44471 190
15037 20951 192
15037 43522 225
15038 15456 127
15038 32887 213
15039 48360 231
15039 22211 86
15040 47724 128
15040 16676 37
15040 21953 27
15040 29900 182
15040 41513 187
15040 21687 87
15040 25383 211
15041 39455 191
15041 28262 122
15041 18011 138
15043 32934 157
15043 45817 47
15043 32779 232
15043 49122 277
15043 26092 272
15044 28102 37
15044 39752 228
15044 23847 61
15044 47272 200
15045 37987 229
15045 30458 202
15046 47000 17
15046 19235 296
15047 35380 97
15047 38290 199
15047 48346 263
15047 49728 68
15047 45485 194
15047 16079 124
15048 49889 128
15048 17843 276
15049 33347 23
15049 21380 87
15051 19628 241
15052 31116 293
15052 22107 193
15052 43850 240
15052 43433 130
15052 19144 137
15055 34417 294
15055 26750 180
15056 21184 180
15056 39052 46
15056 19938 145
15057 16029 190
15057 31172 170
15057 39845 63
15057 26988 266
15060 47087 58
15060 48313 285
15062 37186 188
15062 36908 297
15062 18355 113
15062 36786 120
15063 24033 269
15063 35624 130
15065 31024 222
15065 23206 121
15065 31932 171
15065 43319 61
15066 42081 263
15066 18691 158
15067 48628 209
15067 47464 106
15067 23670 229
15067 18487 13
15068 22212 165
15069 45235 122
15069 30758 260
15070 44143 292
15070 37984 233
15070 30327 60
15071 19632 295
15071 15075 244
15072 15972 3
15072 15118 154
15072 42066 175
15072 15170 253
15072 48190 181
15073 48284 159
15073 31072 154
15074 37939 244
15074 23230 213
15075 24206 78
15076 42880 48
15076 15773 290
15076 48360 131
15077 43014 84
15077 32347 265
15078 32605 90
15079 29425 39
15079 32858 172
15079 34872 113
15079 15238 188
15079 18630 123
15079 44021 84
15079 28468 40
15080 36399 1
15080 31817 81
15080 38588 190
15081 19910 218
15081 47173 5
15081 37341 98
15081 19350 272
15081 39015 86
15082 16655 66
15083 34293 59
15083 17307 116
15083 23170 74
15083 42582 155
15084 33789 242
15085 32227 137
15085 31830 124
15086 27671 157
15086 38615 49
15087 45233 163
15088 36929 181
15088 16709 84
15088 36494 82
15089 47886 102
15089 15815 223
15089 25868 297
15090 42142 209
15091 30909 111
15092 48801 82
15092 22393 229
15093 31697 61
15094 31080 248
15094 18622 80
15094 18557 112
15094 36527 37
15095 23809 255
15095 34432 144
15096 39953 4
15096 48739 114
15096 24870 164
15097 44124 45
15099 29221 8
15099 36858 88
15100 24932 257
15100 31421 76
15101 24638 99
15101 32810 268
15101 42091 174
15102 15728 178
15102 33437 112
15102 20995 160
15103 42295 166
15103 25011 199
15104 31701 206
15104 37887 46
15105 39143 225
15106 43116 41
15107 48509 119
15107 17424 76
15108 28242 73
15108 17013 292
15108 24199 278
15109 39281 153
15109 21734 5
15109 32408 36
15110 25474 158
15110 30648 270
15110 19475 215
15110 28139 28
15111 24384 138
15111 21414 54
15111 25422 145
15112 18704 281
15112 19548 116
15113 16298 233
15114 33415 38
15114 49445 228
15114 23665 203
15114 25213 87
15114 35445 22
15115 26597 249
15116 33019 181
15116 49360 55
15116 29194 12
15116 33806 135
15118 35767 238
15119 39214 144
15119 20059 87
15119 49557 207
15120 23318 179
15120 20167 157
15120 45080 97
15121 41289 6
15121 35866 77
15121 21745 62
15121 18478 107
15122 48950 116
15122 40393 225
15122 31345 29
15122 46773 3
15123 23003 186
15124 44060 175
15125 37313 53
15125 18440 121
15125 47043 96
15125 26852 299
15126 34610 278
15126 46431 38
15127 40310 236
15129 35183 240
15129 30619 123
15130 46568 190
15130 18190 16
15131 30332 101
15131 40842 49
15131 45061 103
15131 38739 24
15132 41114 174
15133 18399 217
15133 45299 53
15134 24907 249
15136 23577 39
15136 31887 122
15136 45035 200
15136 18174 212
15137 43646 240
15138 34066 80
15138 32695 190
15138 31751 168
15138 25952 234
15139 40967 174
15139 23360 148
15139 29325 240
15140 40277 0
15140 19905 53
15140 35566 93
15140 43540 136
15141 43405 234
15141 34693 162
15141 37264 15
15142 47490 141
15142 23051 88
15143 48569 274
15143 32679 150
15143 35564 113
15144 44685 40
15144 39011 173
15144 26816 52
15144 48876 58
15145 24300 208
15147 42009 233
15148 18623 163
15148 29674 104
15148 19163 172
15149 44613 186
15149 25338 37
15149 21203 208
15149 40125 277
15149 35210 11
15149 24180 0
15152 40235 190
15152 20313 113
15153 33371 233
15153 34503 132
15153 35301 243
15154 28091 43
15156 24435 161
15156 22691 219
15157 32499 113
15158 25807 168
15158 26245 262
15158 35794 34
15159 27021 45
15160 36234 247
15160 42924 95
15161 25932 192
15161 49781 266
15161 35202 108
15161 38397 94
15162 42359 148
15162 22657 109
15162 26808 23
15162 15770 68
15162 25855 126
15163 28810 246
15163 21484 294
15163 39847 220
15163 24859 147
15163 38069 85
15164 22121 172
15165 16153 244
15166 15966 62
15166 28021 252
15167 46882 265
15167 36429 246
15167 39875 125
15168 18720 262
15168 26977 287
15168 37226 61
15168 40135 113
15169 19350 129
15170 23642 48
15170 41126 70
15171 44035 36
15171 44226 217
15172 18913 231
15173 40015 61
15173 37837 59
15174 39741 74
15174 34189 242
15174 33310 172
15175 40302 46
15175 41802 84
15175 42392 37
15176 31431 13
15176 47697 21
15176 41773 8
15177 34737 121
15177 49963 2
15177 31587 103
15178 17692 83
15178 23244 266
15178 17936 219
15178 33506 59
15179 26762 285
15179 20596 235
15180 24240 126
15180 48372 298
15180 49770 94
15182 19314 171
15182 28040 299
15183 34251 147
15183 40329 105
15184 45699 37
15184 49675 284
15185 26881 23
15185 49919 186
15185 39595 77
15185 33995 220
15185 26360 230
15186 22074 129
15186 35566 205
15187 34024 249
15187 37507 71
15187 29950 166
15187 40234 90
15188 37425 191
15188 42202 16
15188 40527 192
15189 22253 50
15189 31223 28
15189 36264 81
15190 21074 76
15190 46898 266
15191 36875 62
15191 42918 156
15192 21674 273
15192 38144 175
15193 28944 80
15193 41094 110
15194 29089 55
15194 44904 246
15194 36082 256
15194 20089 192
15195 30979 170
15197 26475 238
15197 31365 36
15197 38607 281
15197 47530 72
15198 41815 50
15198 37192 249
15199 48602 11
15199 42856 39
15199 47504 64
15199 17230 176
15199 37072 291
15200 30833 196
15200 39809 99
15200 19486 296
15201 32761 91
15201 36229 273
15201 19521 206
15201 29711 213
15202 44016 27
15203 37000 244
15203 45349 133
15203 35328 63
15203 21762 165
15203 37485 254
15206 26452 229
15206 18389 89
15206 46825 65
15206 46300 9
15207 18504 64
15208 40844 99
15208 43628 34
15209 29516 3
15210 40096 73
15211 44785 195
15211 33936 175
15211 16691 240
15212 29896 266
15212 42612 127
15213 43822 120
15213 49722 2
15213 28363 1
15213 16295 91
15214 46873 274
15215 34725 27
15215 15445 265
15217 38666 140
15217 45772 86
15218 31751 111
15218 26959 63
15218 32148 153
15218 39796 83
15218 47883 6
15220 23903 117
15220 24588 294
15220 26796 227
15221 23927 258
15221 16932 76
15221 34063 80
15222 35060 271
15223 29389 253
15223 27919 173
15224 25322 154
15225 34662 159
15225 36251 219
15226 23324 235
15226 23085 36
15226 42793 255
15227 44037 275
15227 18075 277
15227 30174 121
15227 32572 247
15228 48031 226
15228 45167 196
15228 43685 238
15228 48791 208
15229 33322 19
15231 48856 292
15231 28349 21
15231 31467 297
15231 49597 108
15231 46600 154
15231 44745 51
15232 26373 71
15232 39594 216
15233 30043 79
15233 34315 126
15233 47671 58
15234 22259 10
15234 33754 91
15234 26003 69
15234 20300 92
15234 48308 114
15235 37831 214
15235 41071 105
15235 46492 56
15235 19029 26
15235 19952 55
15236 34800 263
15236 33741 16
15237 36454 187
15237 47844 112
15237 16613 58
15237 26295 264
15238 43021 137
15238 46174 138
15238 22358 142
15238 45272 127
15239 30262 278
15239 23885 290
15240 31319 62
15240 39520 177
15240 42999 237
15240 36240 101
15241 16885 27
15241 40042 208
15242 23842 140
15243 45356 139
15243 16835 271
15244 48105 92
15244 24299 114
15244 22979 258
15244 24680 71
15244 26071 269
15245 34461 61
15245 37055 97
15245 44685 238
15245 23999 35
15246 40556 88
15246 43980 251
15246 39296 156
15247 27120 26
15247 22450 127
15247 35198 149
15247 47819 118
15247 21930 295
15248 20381 31
15248 34700 55
15248 21600 77
15249 23635 264
15250 46765 110
15250 17297 152
15250 21777 107
15250 23779 291
15250 44191 63
15250 19077 154
15251 17402 168
15251 16275 293
15251 29827 190
15252 19958 54
15253 27358 78
15253 26562 266
15253 25467 10
15253 19255 200
15253 22047 299
15254 31401 229
15254 20943 285
15254 24313 129
15255 37710 125
15255 48580 228
15255 15626 102
15255 38445 207
15256 22570 222
15257 26495 252
15257 36190 111
15259 36849 20
15260 24927 269
15260 48902 161
15260 36438 37
15261 15760 167
15264 34556 78
15265 18130 298
15265 18593 167
15265 27269 198
15266 22835 178
15266 30160 278
15266 28933 286
15266 19336 106
15266 41034 278
15266 30874 146
15267 36039 88
15268 42906 256
15268 38389 48
15268 17425 266
15268 29682 2
15268 26089 118
15270 31125 155
15270 37475 71
15271 16256 0
15271 39179 282
15271 28388 4
15272 19658 190
15273 21851 56
15274 48231 154
15274 29974 86
15274 23834 81
15275 28690 292
15275 47311 46
15275 22683 160
15277 47478 25
15278 29723 94
15278 15799 186
15279 44210 48
15279 31546 154
15280 38372 187
15282 32875 12
15282 38391 64
15284 39678 5
15284 40220 137
15284 46835 220
15284 31850 297
15284 19537 176
15285 34991 253
15285 25539 181
15286 46300 262
15287 35897 230
15287 23180 121
15287 35211 106
15287 27738 281
15287 37449 32
15288 43696 76
15288 20067 120
15289 22069 208
15289 46974 150
15290 47882 35
15290 18390 250
15291 34235 251
15291 35137 224
15291 34146 13
15292 45667 67
15293 41853 199
15294 49246 99
15294 36300 288
15296 16474 228
15296 27756 114
15297 24342 149
15297 32503 6
15297 35290 183
15298 35277 289
15299 47589 171
15300 16362 220
15300 45169 30
15301 22818 22
15301 20370 121
15301 34769 90
15301 37008 262
15301 40374 87
15301 49252 35
15303 35720 159
15305 26950 226
15305 18140 189
15305 36438 184
15305 32365 278
15305 20267 201
15305 15521 46
15307 37757 257
15307 32653 151
15307 18896 167
15307 27330 216
15307 30299 253
15308 45731 208
15309 19613 88
15309 43749 45
15309 43081 23
15310 18203 57
15310 18162 252
15310 29255 150
15311 36119 128
15311 16044 120
15311 23868 75
15312 49069 233
15312 15593 195
15313 31157 298
15314 43307 110
15314 16955 59
15315 16629 89
15315 30343 136
15315 37982 133
15315 20830 152
15315 32896 82
15315 30127 205
15316 24141 184
15316 31538 204
15316 26148 208
15316 46660 156
15317 23858 189
15317 34979 30
15317 48576 223
15318 35974 128
15318 45037 130
15318 33025 148
15318 15478 12
15319 36664 187
15319 33137 58
15321 20270 250
15321 21932 67
15322 38449 148
15322 48181 167
15322 29055 233
15322 48654 11
15323 32360 264
15323 49175 138
15324 22655 86
15324 39366 60
15326 21678 21
15326 46593 164
15327 26637 249
15328 31661 179
15329 45820 15
15329 29674 292
15329 17913 168
15329 39239 110
15330 41281 9
15330 15466 187
15331 44281 0
15332 46336 49
15333 49296 108
15333 17122 270
15333 39677 276
15334 29975 218
15334 36495 286
15334 23996 216
15334 38834 121
15334 36284 135
15335 42938 163
15335 36130 205
15335 43218 19
15335 46166 129
15336 24494 253
15337 23682 196
15337 24132 258
15337 41306 204
15338 38084 283
15338 48141 186
15339 49296 200
15339 40781 17
15339 41528 102
15341 42902 83
15341 18770 77
15341 48897 259
15341 28174 62
15341 15796 203
15342 26235 104
15342 22587 47
15344 37760 128
15344 49451 65
15344 30213 206
15344 41864 222
15344 18785 165
15344 46718 36
15345 32659 214
15345 41674 72
15345 23779 142
15346 31152 248
15346 20575 221
15346 31332 177
15346 35333 127
15347 15945 205
15347 45215 115
15348 25496 5
15348 23440 146
15348 26603 284
15348 22477 206
15349 42358 102
15349 45645 239
15349 48311 143
15350 21241 156
15351 46977 218
15352 29772 89
15353 46061 284
15353 16913 141
15355 28926 151
15355 40784 88
15356 37749 127
15356 40088 238
15357 32556 180
15358 46110 188
15359 47132 168
15361 33868 195
15362 21382 187
15362 41508 231
15362 35678 13
15362 42847 217
15363 35031 68
15363 45218 57
15364 26079 198
15364 49295 278
15365 41354 91
15365 26028 242
15365 38334 7
15365 48115 50
15366 19142 67
15367 45842 94
15367 29555 119
15368 40730 252
15368 44497 64
15369 39148 240
15370 26562 233
15371 39838 108
15371 34418 185
15372 35964 171
15373 25542 114
15373 20224 269
15374 19061 12
15374 43989 223
15375 20369 281
15375 43319 294
15376 26364 179
15376 28604 40
15377 31510 70
15377 43927 190
15378 43234 237
15378 44399 272
15378 20748 270
15379 36666 237
15379 20797 169
15379 25682 166
15379 26568 66
15380 43645 222
15380 41459 121
15381 37585 141
15381 37447 8
15381 38776 23
15382 20536 277
15382 18721 192
15382 20748 220
15382 47190 92
15383 39404 155
15383 29638 107
15384 23912 203
15384 22894 190
15385 30325 31
15385 27195 286
15386 39580 241
15386 33768 164
15386 18724 163
15387 32867 299
15387 49042 100
15389 22498 204
15389 29574 186
15389 19404 127
15389 18868 0
15389 26154 141
15390 24282 115
15390 48302 7
15390 18559 35
15390 34193 186
15391 43007 47
15391 37689 64
15391 23601 119
15392 21096 284
15392 18957 141
15392 27171 43
15393 40695 218
15393 34599 264
15394 33690 219
15394 31675 239
15395 40793 110
15396 38009 202
15397 26251 47
15397 20629 136
15398 44370 113
15398 43192 121
15398 49394 242
15398 44938 117
15398 37394 121
15400 32092 70
15400 45471 26
15401 17541 87
15401 46993 282
15401 22103 156
15401 31209 86
15403 41486 196
15403 49845 257
15403 20191 29
15403 49366 103
15404 32030 296
15405 20060 22
15405 31146 50
15405 37439 234
15405 29999 35
15406 29383 30
15406 20561 215
15407 17013 128
15408 16474 281
15408 19918 178
15410 37083 237
15411 43547 248
15412 30923 198
15412 42537 262
15412 17479 229
15412 44944 112
15413 38907 161
15413 41127 81
15413 30278 160
15414 48831 299
15415 39914 225
15415 42121 220
15416 17751 28
15416 48720 92
15417 17210 260
15417 35434 249
15417 48695 176
15417 30641 40
15418 21246 236
15418 26520 273
15418 22529 54
15419 44938 281
15421 29057 291
15421 34573 41
15421 21198 141
15422 43301 110
15422 29676 77
15423 40019 232
15424 39900 17
15424 47077 214
15424 16490 87
15424 40787 37
15425 30490 215
15425 40735 31
15426 18616 10
15426 24277 286
15428 49134 176
15428 32524 81
15429 42847 209
15429 23510 72
15429 32577 27
15430 26384 293
15430 24820 51
15431 42137 254
15433 48363 71
15433 42530 32
15433 40863 139
15433 16229 168
15434 40490 97
15435 31368 94
15438 20881 201
15438 38885 43
15438 40913 87
15440 25366 65
15441 17408 229
15443 15467 295
15443 30409 261
15444 16418 174
15444 42622 21
15445 33291 26
15446 27895 69
15447 26341 241
15447 33674 38
15449 39283 19
15449 31784 281
15450 40857 247
15450 29451 18
15451 27160 262
15451 23907 173
15451 40966 251
15451 49226 171
15451 45574 292
15454 20608 62
15455 49382 113
15455 44231 269
15456 30024 118
15456 22506 256
15457 17924 70
15457 27848 51
15457 22667 236
15457 33029 81
15457 38622 22
15458 42763 137
15459 23046 203
15460 17854 255
15461 20913 199
15462 46408 295
15462 42694 260
15462 21642 212
15462 33119 91
15463 49760 109
15463 15558 218
15463 30557 222
15463 32185 76
15464 36371 215
15464 26082 86
15465 48660 297
15465 28735 170
15466 29631 252
15466 27024 261
15467 48213 186
15467 24278 45
15467 38356 95
15467 43285 285
15467 49358 3
15467 16728 26
15468 24660 212
15468 40417 24
15469 29457 166
15470 22262 267
15471 30235 11
15472 19080 104
15472 37547 197
15472 48270 1
15472 22426 162
15473 24509 20
15473 28509 268
15474 49777 0
15474 24704 183
15474 38282 189
15474 46257 132
15474 46172 14
15475 47754 241
15476 36448 300
15477 29627 57
15477 28888 118
15477 45098 186
15478 42166 165
15479 25785 164
15479 45653 70
15479 41003 193
15480 16777 290
15480 49166 230
15480 18924 62
15480 23900 180
15480 19075 245
15481 41821 164
15481 41029 133
15481 34910 289
15481 42587 12
15482 44785 141
15483 22350 24
15483 17714 175
15483 44771 39
15484 41335 48
15485 39397 63
15486 18416 248
15487 33969 163
15488 28546 132
15488 47867 68
15488 28874 90
15489 23554 38
15489 20353 196
15489 22926 141
15490 38558 150
15491 25998 298
15491 30793 173
15492 45432 158
15492 39675 295
15492 23969 140
15493 30896 224
15493 28088 53
15493 47364 270
15494 35234 239
15495 24599 104
15495 25313 239
15496 28651 155
15497 21060 277
15497 40894 82
15498 29929 221
15500 48596 126
15500 33963 251
15502 42860 299
15503 38432 233
15503 47651 231
15503 29276 86
15503 38410 168
15505 19966 216
15505 44000 283
15505 27270 292
15505 26001 203
15506 47586 84
15508 38860 18
15508 47824 56
15508 46430 283
15508 42081 235
15508 24473 205
15509 37836 102
15509 47528 175
15509 17793 226
15509 47124 130
15509 47936 44
15510 25660 296
15510 18040 287
15511 29836 216
15511 27258 153
15512 28703 132
15514 22729 259
15514 15531 246
15514 23275 132
15514 45239 115
15515 22410 138
15515 25577 12
15516 29420 174
15517 33374 109
15518 47681 156
15518 24266 282
15518 41563 230
15518 33187 82
15519 37899 146
15519 49641 254
15519 41330 54
15519 19473 204
15520 18289 186
15521 39241 132
15521 29576 119
15522 23569 162
15522 37268 276
15522 34735 100
15522 24532 92
15522 33067 299
15524 30344 128
15525 22922 98
15525 17790 6
15527 25630 111
15527 45605 110
15528 45880 250
15528 28544 39
15529 27628 52
15530 40082 167
15530 22975 199
15530 39845 277
15530 21963 234
15531 46335 2
15532 31661 242
15532 44029 137
15532 44452 41
15533 47766 80
15533 15771 297
15534 42349 137
15535 27765 157
15535 45120 39
15536 37238 253
15536 29022 173
15537 41412 121
15538 26871 234
15538 23625 56
15540 23152 24
15541 31122 168
15541 46269 212
15542 32292 205
15542 19136 107
15542 44342 128
15543 38392 24
15543 17928 78
15544 38120 134
15545 16912 30
15545 41400 4
15545 43093 193
15545 31373 283
15545 40338 268
15546 30434 203
15547 22917 250
15547 18432 296
15547 35883 290
15548 35167 21
15548 19834 243
15550 17268 157
15551 30523 241
15551 26118 103
15551 40523 114
15551 20846 24
15552 17380 30
15552 41774 275
15552 49422 28
15552 38736 216
15553 25574 73
15553 36988 132
15553 41777 129
15553 29324 102
15554 33423 119
15555 15599 192
15555 42739 275
15555 26051 223
15556 25156 99
15556 34718 97
15557 39346 290
15557 31533 72
15558 35195 28
15558 40346 151
15558 33645 86
15558 24702 170
15559 31663 64
15559 49393 70
15561 36321 205
15561 26329 166
15562 16990 259
15563 30678 167
15563 43903 104
15564 48273 210
15564 40809 194
15564 25860 99
15565 37265 165
15565 21498 182
15566 31690 163
15566 48714 69
15566 34714 158
15566 20176 4
15567 22659 141
15567 25531 245
15567 27448 145
15569 37798 225
15569 34663 67
15569 18639 84
15569 25948 140
15570 41215 93
15570 37384 105
15571 24053 231
15572 31350 280
15573 42487 284
15573 29452 223
15574 31761 15
15574 18091 235
15575 34037 121
15576 43577 189
15577 34910 67
15577 24160 283
15577 48489 197
15577 18731 47
15578 17601 166
15578 28865 100
15578 26495 120
15579 19820 139
15579 26391 220
15579 24817 120
15580 31545 15
15581 39615 29
15582 37594 107
15583 39835 44
15583 27782 137
15583 30897 187
15584 28806 67
15585 45241 188
15587 29524 219
15587 38948 150
15587 35108 50
15588 19305 142
15588 46708 192
15588 38236 195
15589 31312 220
15589 49083 85
15589 44112 121
15589 23846 237
15590 38955 30
15591 32276 162
15591 23836 89
15592 37419 85
15592 42928 270
15592 31972 33
15593 22706 252
15593 45791 287
15595 35691 104
15595 24647 151
15596 49226 130
15596 19064 77
15596 36396 109
15596 24027 89
15596 23371 134
15596 26189 234
15598 43407 196
15598 37339 281
15599 42874 71
15599 48944 227
15599 45560 211
15600 32813 47
15600 27500 83
15600 30730 35
15603 21302 140
15603 47240 194
15603 30720 131
15603 45267 264
15603 15808 149
15606 44992 218
15606 34759 1
15606 27617 163
15606 23559 134
15606 42923 265
15607 40439 270
15609 22267 6
15609 29089 236
15609 45430 121
15611 19627 279
15611 38351 298
15612 24859 144
15612 22526 265
15613 45013 300
15614 35409 251
15614 34168 286
15615 39875 193
15615 18230 150
15615 44759 246
15616 33244 30
15617 43388 271
15618 31423 228
15618 45448 161
15618 36593 258
15618 47431 125
15618 37164 7
15619 41962 230
15619 33408 28
15619 16953 167
15619 44585 198
15619 17729 223
15619 21503 298
15619 34380 239
15620 21311 216
15620 22284 121
15620 28109 227
15621 17132 275
15621 28191 78
15622 31785 134
15623 26776 227
15623 41059 277
15626 26399 222
15626 19499 250
15626 44618 109
15627 35757 165
15627 36466 151
15628 46792 89
15628 46836 131
15628 31778 43
15629 38162 53
15629 35203 113
15630 29232 209
15630 19106 261
15631 29412 19
15632 47272 70
15632 42247 114
15633 23081 258
15633 35959 134
15634 39752 290
15635 40687 243
15635 42975 119
15635 33841 137
15635 48815 230
15636 39511 179
15636 23983 67
15636 44383 13
15637 28182 254
15637 27361 248
15637 32697 249
15639 31301 201
15639 45948 207
15640 38842 276
15640 26308 199
15640 37309 27
15640 33602 226
15641 28458 194
15641 40773 162
15642 43313 40
15642 17426 172
15642 41234 237
15642 39521 108
15643 25267 248
15643 49462 36
15643 38427 232
15643 37444 95
15643 44034 186
15644 31985 103
15644 32675 126
15645 26638 148
15645 27636 78
15645 19811 36
15646 29451 13
15647 34992 198
15647 23387 160
15648 23507 235
15648 41778 75
15649 45116 106
15649 18793 215
15650 43882 246
15651 38890 289
15652 40247 5
15652 15919 191
15652 49772 110
15652 17890 104
15653 40212 207
15654 28599 253
15655 34117 16
15655 46707 95
15656 30967 16
15658 37434 292
15658 38288 211
15658 46309 249
15658 24337 273
15661 41502 190
15661 24131 286
15662 27360 250
15662 30747 1
15662 31176 284
15663 18916 34
15663 31222 235
15663 19466 169
15663 20630 278
15663 36605 104
15664 43305 86
15664 17980 182
15664 47623 243
15664 30296 220
15664 31133 167
15665 38106 9
15665 20715 288
15665 32289 144
15665 33231 204
15667 35964 130
15668 23602 53
15668 46369 251
15668 25881 111
