5000 10000
1153 3861 223
1153 1572 222
1154 1201 294
1154 3965 159
1154 2518 192
1154 1485 140
1154 4131 105
1155 2160 289
1155 2365 287
1155 3135 125
1156 3782 208
1156 1638 108
1156 3402 280
1156 3615 81
1157 2976 66
1157 4695 108
1158 3319 257
1158 4802 122
1158 2236 233
1159 1749 269
1159 1648 216
1160 4608 189
1160 2376 104
1160 1539 234
1160 3597 175
1161 2359 162
1162 4567 253
1162 4675 121
1163 2763 65
1163 1889 107
1163 2984 276
1163 1723 279
1164 4436 67
1164 1187 13
1164 1897 92
1164 4243 68
1164 1401 150
1165 2447 38
1165 3421 157
1166 4333 115
1166 2464 208
1166 1487 222
1166 2643 162
1166 3247 297
1167 1981 9
1168 4595 160
1168 4933 58
1168 2542 238
1168 3273 132
1168 3194 272
1169 3400 20
1169 1454 296
1169 3924 28
1169 2563 242
1170 2390 198
1170 3662 100
1170 4483 121
1171 1221 1
1171 2180 82
1172 3217 85
1172 2662 269
1172 3943 123
1173 1221 63
1173 1199 74
1174 3677 229
1174 4698 296
1174 4835 35
1174 2361 254
1175 1449 192
1175 1465 246
1175 4782 299
1175 1201 81
1176 1662 149
1176 3163 153
1176 2055 193
1176 3936 58
1176 4344 123
1177 1793 300
1177 3197 215
1178 3696 31
1178 3528 248
1178 3852 174
1179 2336 65
1180 3354 273
1180 1555 162
1181 1853 137
1181 3922 149
1181 1556 134
1182 1183 289
1182 2742 105
1182 3546 214
1182 1625 170
1182 4949 49
1182 2785 198
1183 1235 205
1183 2335 284
1183 4309 296
1184 2444 121
1184 3446 284
1184 2907 201
1185 1503 31
1185 3557 287
1185 2117 31
1185 3789 226
1185 4976 159
1185 2767 157
1186 2078 180
1186 3402 12
1186 3875 106
1186 2330 67
1186 2513 54
1187 4254 2
1187 2889 242
1187 1805 108
1188 4918 222
1188 2106 272
1188 2097 257
1188 1625 127
1189 1277 26
1190 1865 34
1191 3233 258
1191 3335 118
1191 4351 129
1191 3032 295
1191 4429 191
1191 4645 300
1192 2208 136
1192 2664 6
1192 1969 2
1193 3417 163
1193 3393 192
1193 2771 37
1193 4252 144
1194 1388 185
1195 2590 159
1195 4587 282
1195 2485 96
1195 4184 107
1195 1502 282
1196 4941 133
1196 2552 50
1196 3564 31
1197 2887 50
1198 2039 38
1198 3077 57
1198 3056 172
1198 1494 229
1199 4758 35
1199 4292 75
1200 1323 14
1200 3568 242
1200 1752 260
1201 2229 60
1201 2077 28
1202 4887 172
1203 4202 240
1203 2607 21
1204 2100 67
1204 2514 119
1204 1413 33
1204 3207 251
1204 4017 266
1205 1624 68
1205 1782 44
1205 3477 277
1205 4720 56
1206 3057 68
1206 4711 289
1206 4685 206
1206 1365 276
1207 4298 287
1207 1561 16
1208 2699 28
1208 4316 287
1209 2457 12
1209 4340 135
1209 4956 146
1210 2794 78
1210 2028 261
1211 4713 143
1211 3589 243
1211 2437 11
1212 3674 95
1212 4090 162
1212 3338 8
1212 3100 274
1213 2044 248
1213 2093 288
1214 4638 260
1214 4565 159
1214 4764 33
1214 2431 95
1214 3656 35
1214 4647 153
1215 3830 265
1215 4693 265
1215 1802 258
1216 1459 295
1217 2416 212
1218 4598 55
1218 2219 141
1219 4104 57
1220 4205 17
1220 2949 24
1220 1273 18
1221 2012 0
1221 2545 282
1221 2898 39
1222 1602 54
1222 4450 140
1223 2002 14
1223 1559 24
1223 4061 9
1224 2536 223
1225 4738 196
1226 4913 6
1226 4510 253
1227 3075 129
1227 1891 174
1227 1699 220
1227 1452 99
1228 4751 70
1228 1422 82
1228 4500 52
1229 4666 286
1229 3129 150
1229 3965 149
1230 4819 141
1230 4495 298
1230 2815 254
1231 3061 108
1231 3435 121
1232 2952 81
1233 1454 179
1233 3545 27
1233 1598 195
1234 3701 264
1234 4897 119
1234 3437 128
1234 3128 109
1234 2043 6
1234 3569 143
1235 3783 20
1235 2670 165
1235 1558 52
1236 3171 65
1236 2634 8
1236 3663 171
1236 2466 120
1237 3979 283
1237 4804 277
1237 2629 128
1237 3421 86
1237 2835 71
1238 1303 116
1238 2296 73
1238 3635 40
1238 2340 297
1239 3585 196
1239 3564 212
1239 3558 32
1239 1796 59
1239 3742 62
1239 4778 298
1240 2578 23
1240 4061 270
1240 3135 24
1240 2294 119
1240 4457 43
1240 4769 159
1240 3529 41
1240 3156 202
1241 4477 263
1241 1386 31
1241 1564 256
1241 2754 130
1241 3705 143
1242 4537 81
1242 3830 134
1242 4981 287
1242 2455 10
1242 3940 202
1243 3568 183
1243 1326 172
1243 2559 45
1243 4856 169
1244 1695 237
1244 1772 162
1244 3960 197
1245 3971 285
1246 4269 221
1246 3540 75
1246 1301 204
1246 4043 40
1246 3388 94
1247 4241 169
1248 4843 293
1248 4142 220
1248 2527 121
1248 3628 246
1248 2034 137
1249 2340 102
1249 3997 272
1250 2626 295
1250 2705 11
1251 4050 73
1251 4921 46
1251 4068 101
1252 3013 67
1252 2249 90
1253 3216 186
1254 4224 287
1254 2236 145
1255 2418 287
1255 3556 186
1255 4563 172
1256 3762 252
1256 4354 25
1256 2274 107
1256 4420 25
1256 1265 17
1257 4411 51
1258 1522 248
1258 1490 253
1258 4340 99
1258 3436 58
1258 4285 11
1258 2640 215
1258 1302 170
1258 2904 42
1260 3547 67
1261 3654 237
1261 2358 237
1261 3460 75
1261 3043 195
1262 3868 72
1262 1305 279
1262 4665 38
1262 2454 130
1263 3599 129
1263 3803 279
1263 4800 195
1263 2291 17
1264 1916 255
1264 2241 43
1264 3042 173
1264 2197 27
1264 3788 12
1264 2045 135
1264 2766 233
1265 4937 260
1266 4951 253
1267 4049 284
1267 3200 115
1267 2238 228
1267 4007 136
1267 2960 97
1269 4864 50
1269 1967 95
1269 1427 227
1270 4034 193
1270 2329 23
1270 4200 74
1270 3945 135
1270 1532 296
1271 3466 73
1272 3743 35
1272 1486 58
1272 4546 154
1273 2892 130
1273 3264 100
1274 1398 163
1275 3388 88
1275 2345 175
1275 3461 163
1276 2790 57
1276 2389 75
1276 2339 32
1277 4666 161
1277 4987 243
1278 4994 296
1278 4328 23
1278 4245 67
1279 2355 158
1279 4631 243
1279 1586 193
1280 2056 182
1280 4926 299
1280 3618 138
1280 3359 220
1280 1613 27
1280 4279 109
1280 3177 286
1282 3473 181
1283 4074 3
1283 4980 33
1283 2736 247
1284 2056 137
1284 2275 244
1284 4071 206
1284 1628 17
1284 1921 192
1284 4472 217
1285 2277 206
1285 1339 203
1285 3579 293
1285 1314 232
1285 1847 108
1286 4060 220
1286 4061 106
1286 2872 102
1286 3868 44
1287 2612 84
1287 3680 221
1287 3799 57
1288 2437 111
1289 4859 43
1289 4929 89
1290 4372 69
1290 1717 236
1291 1863 132
1291 4403 29
1291 4729 168
1292 2849 53
1292 2941 213
1293 4401 1
1293 2342 188
1293 3356 171
1293 3137 297
1293 1357 117
1294 4606 191
1295 3837 81
1295 1416 251
1295 2216 268
1295 3107 237
1295 2098 274
1296 4775 194
1296 4724 2
1296 4191 102
1297 4076 191
1297 1357 274
1297 4114 53
1297 2167 238
1297 4173 261
1297 1610 11
1297 4062 156
1298 1752 163
1298 2547 213
1298 3941 152
1298 4464 10
1299 4235 39
1300 3544 67
1300 1730 62
1300 3864 116
1300 4859 103
1301 2848 151
1304 1433 36
1304 2470 40
1304 1478 19
1305 3320 183
1305 1934 216
1305 4529 36
1305 3750 292
1306 4505 54
1306 2758 7
1307 4936 69
1307 1344 101
1307 2824 263
1308 3748 71
1308 3905 150
1309 3148 169
1309 2200 4
1309 3832 210
1309 4274 243
1310 4271 255
1310 4489 101
1310 1566 125
1310 4876 147
1310 1857 294
1310 3881 95
1310 4951 155
1312 4640 44
1312 4657 59
1312 2286 13
1312 3410 164
1313 1541 49
1313 1319 228
1313 3169 5
1314 4588 244
1314 2489 224
1315 2467 157
1315 4140 106
1316 4795 95
1316 3607 161
1317 4945 230
1317 4808 251
1317 4506 8
1318 1763 208
1318 4778 196
1319 1971 246
1320 2668 257
1320 2756 93
1320 4171 44
1320 3028 110
1321 2012 266
1322 4594 231
1323 4539 48
1323 4896 297
1323 3458 31
1323 2431 134
1323 2522 107
1324 4195 149
1324 1871 250
1324 2785 108
1325 3850 68
1325 1926 293
1325 2994 252
1325 4790 43
1325 2151 248
1326 3786 111
1326 4529 81
1326 4706 193
1326 3278 18
1327 4404 32
1327 4954 277
1327 4652 221
1328 1712 173
1328 1646 39
1328 2214 186
1328 3488 228
1328 2934 185
1329 3891 242
1329 4670 69
1329 3138 200
1329 2244 141
1329 3390 115
1330 3607 162
1330 4903 102
1330 4686 98
1331 4459 103
1332 4589 53
1332 2660 202
1332 2604 189
1332 4036 250
1332 2681 59
1333 4879 77
1333 1657 200
1333 3086 167
1333 3213 151
1334 3740 280
1334 4360 204
1334 1499 194
1335 4943 165
1336 3143 104
1337 3068 240
1337 1944 168
1337 2337 240
1337 1744 55
1338 1482 198
1338 1366 62
1338 4055 115
1338 3015 124
1338 1426 78
1338 3351 295
1338 1404 242
1338 2964 237
1339 1915 296
1339 4354 258
1339 4841 188
1339 2911 114
1339 1587 116
1339 3992 64
1340 2702 144
1340 3842 218
1341 4317 49
1341 4273 70
1341 1605 85
1341 1346 12
1341 3122 48
1341 3913 17
1341 4808 82
1341 3997 193
1341 1364 45
1342 3624 248
1342 3020 20
1342 2291 181
1343 3097 72
1344 3860 107
1344 2971 43
1345 4464 108
1345 1691 114
1345 1862 219
1346 2582 241
1346 3324 38
1347 3974 157
1347 4657 75
1347 2889 291
1347 3268 183
1347 1990 251
1347 2354 34
1347 4994 173
1348 4205 196
1349 3299 260
1350 2503 150
1351 2307 141
1351 4396 233
1351 4317 170
1352 1420 153
1352 1402 296
1352 3844 259
1352 4268 12
1352 3069 272
1353 3328 8
1353 2994 165
1353 1917 112
1354 4079 251
1354 2000 77
1354 2806 70
1354 4178 49
1354 3350 140
1354 3453 178
1354 2498 283
1354 2762 252
1355 2007 251
1355 4495 160
1355 2508 291
1355 4159 184
1355 3063 167
1355 3423 67
1356 3698 24
1356 1367 92
1356 2001 103
1356 3628 248
1356 2931 90
1356 3760 104
1357 3323 233
1358 4105 109
1358 4943 61
1359 1565 156
1360 3821 13
1360 4850 184
1360 2669 50
1361 4874 118
1361 2459 221
1361 3658 194
1362 1843 69
1362 2855 77
1362 1614 250
1362 3870 20
1363 2975 97
1364 1676 248
1364 1787 195
1364 1716 261
1365 2633 267
1365 3194 154
1366 1932 240
1366 3020 203
1366 3089 130
1367 1512 92
1367 1415 207
1367 3980 92
1367 1666 169
1367 2899 283
1368 4917 210
1368 4122 284
1368 1998 92
1369 3940 227
1369 2818 225
1370 2378 56
1370 2622 87
1371 4208 101
1371 2461 38
1371 1428 115
1372 2131 17
1372 2020 143
1372 4538 155
1373 3702 110
1373 4307 190
1374 3810 44
1374 3972 217
1374 4090 286
1375 2475 174
1375 3031 107
1376 3680 197
1377 2063 118
1377 1869 244
1377 2085 98
1378 3807 139
1378 4566 293
1380 2569 269
1380 1636 127
1381 2906 188
1381 2621 248
1381 4969 216
1382 4154 89
1382 3631 108
1382 4108 142
1383 2554 127
1383 4329 185
1384 1848 147
1384 4052 232
1384 2066 140
1384 3041 56
1384 3536 295
1385 1918 10
1386 1489 147
1386 2647 217
1386 1763 298
1386 3330 140
1387 3626 180
1387 4082 266
1387 2937 279
1387 3698 56
1388 3861 18
1388 2502 117
1388 1449 226
1388 4796 40
1388 2039 231
1389 2231 184
1389 1656 114
1389 4247 227
1389 2638 229
1390 3330 217
1392 2826 163
1392 4986 233
1392 2060 267
1392 3918 63
1392 2694 132
1393 3440 229
1393 4299 58
1394 4550 283
1394 3685 228
1395 3684 205
1395 3397 190
1395 3019 185
1395 3984 290
1396 3149 196
1396 1557 182
1396 4213 229
1396 3142 294
1397 3737 93
1397 4389 153
1398 2287 54
1398 2291 17
1398 4392 76
1398 3205 105
1398 4632 196
1399 3531 157
1399 4220 9
1400 1899 39
1401 2800 28
1401 1879 231
1401 1595 228
1403 1505 125
1403 4771 3
1403 1970 276
1403 3250 222
1403 3441 82
1403 4142 194
1403 2842 122
1403 3535 296
1403 3564 208
1403 2701 202
1404 2148 116
1405 1796 92
1405 4250 75
1406 2981 231
1406 4762 52
1406 4193 265
1406 4870 235
1407 1993 155
1407 3327 150
1407 3521 155
1407 3842 47
1408 1785 229
1408 4814 259
1409 2959 230
1409 3105 88
1409 2943 293
1409 3796 59
1409 3621 297
1409 2003 230
1410 2202 237
1410 1945 280
1410 4055 284
1410 2534 114
1411 2361 267
1411 3406 116
1411 4687 121
1411 1785 293
1412 2619 8
1413 4219 253
1413 3572 227
1414 3595 218
1414 2525 191
1414 2975 297
1414 2655 263
1415 3727 224
1416 4524 104
1416 1923 145
1416 3240 81
1416 2090 19
1416 2335 137
1417 2969 74
1417 4953 99
1418 3700 249
1419 1422 75
1420 3063 297
1420 4595 62
1420 2749 242
1420 4930 257
1421 2903 157
1422 3143 238
1422 1786 71
1422 3109 27
1423 4812 120
1423 4987 134
1423 1789 121
1423 4334 2
1424 1846 8
1424 4254 153
1424 4182 298
1424 1933 300
1425 2243 175
1425 3310 144
1425 4465 50
1426 1686 254
1426 4805 182
1427 2915 260
1427 3520 164
1427 4208 239
1427 3730 63
1428 3681 101
1428 1498 152
1428 2992 247
1428 3534 252
1428 2631 273
1429 1935 79
1429 4542 194
1431 4158 174
1431 3574 54
1432 4859 55
1432 2774 211
1432 3331 56
1433 3950 268
1433 3962 214
1433 1741 300
1434 2802 69
1434 3832 95
1434 4841 5
1434 3169 62
1434 2966 58
1434 1673 161
1435 2088 232
1435 1730 81
1436 4522 159
1436 3349 87
1436 3782 256
1436 3280 23
1436 1637 259
1437 1598 239
1437 4057 282
1437 3313 27
1437 4352 88
1437 1575 147
1438 2073 33
1438 4042 209
1439 4811 221
1439 2994 57
1441 2249 258
1441 3393 113
1441 1883 171
1441 2245 59
1442 1538 24
1442 4566 189
1442 3363 28
1443 4439 10
1443 4511 17
1444 4728 33
1444 3533 138
1445 2360 279
1445 1677 27
1445 1791 122
1445 3645 165
1446 4376 85
1447 4021 271
1447 3802 80
1447 4179 18
1448 2647 269
1448 3160 269
1448 4065 192
1448 1879 34
1449 4408 170
1449 4562 14
1450 1811 208
1450 1979 163
1451 2976 111
1452 3811 148
1453 4455 70
1453 2105 144
1453 1962 235
1453 1525 127
1454 4715 250
1454 4696 157
1454 3413 216
1454 1582 91
1455 3790 185
1455 2706 255
1456 4949 160
1456 1682 271
1457 3188 19
1457 2198 207
1457 3655 0
1457 2998 288
1457 1713 8
1458 3478 231
1458 2061 12
1458 1614 290
1459 3536 21
1459 3526 261
1459 4874 145
1460 3192 263
1460 1851 228
1460 3708 182
1460 4038 192
1461 4865 84
1461 3674 57
1461 2859 180
1461 3815 276
1461 4647 171
1461 4727 85
1461 2667 62
1461 1692 99
1462 3578 195
1462 2794 242
1463 4994 31
1463 3553 220
1464 4550 157
1464 3700 271
1465 4571 6
1465 4883 291
1465 4122 173
1466 4361 215
1466 1893 69
1466 2802 195
1468 2248 237
1468 1790 292
1469 3556 51
1469 2407 101
1470 2783 192
1470 3319 38
1470 1926 14
1470 3606 35
1470 1868 79
1470 4580 176
1471 3025 271
1471 3430 50
1471 3428 284
1471 2892 25
1471 3310 196
1471 4361 272
1472 4719 18
1472 2148 107
1472 4329 157
1472 1877 220
1473 4299 4
1473 4109 2
1473 3605 162
1473 4810 77
1473 4212 207
1473 2240 134
1473 2186 63
1473 4929 275
1473 4536 281
1474 2268 193
1474 2478 77
1474 4730 17
1474 4005 218
1474 2739 234
1475 4658 140
1475 4761 32
1475 2025 81
1475 4014 235
1476 2205 237
1476 2714 222
1477 2130 109
1477 2443 250
1477 1874 168
1477 4895 234
1477 2393 122
1479 2943 278
1479 4915 267
1479 2453 242
1480 3489 217
1481 1526 71
1481 2640 234
1481 4069 139
1481 2288 76
1482 4619 227
1482 3114 218
1483 4293 289
1484 4140 117
1485 2918 211
1485 2748 29
1486 3272 21
1486 4418 217
1487 1731 96
1487 2053 287
1487 2050 21
1487 2585 195
1487 4945 16
1488 2048 240
1488 4174 79
1489 2855 271
1490 4015 175
1490 3952 254
1490 2151 46
1490 2392 116
1491 2908 227
1491 4702 54
1491 3216 99
1492 1578 82
1492 4133 298
1492 3466 110
1492 2643 75
1493 3466 77
1493 2533 2
1494 2927 44
1494 4228 279
1495 4018 292
1495 3900 73
1495 2182 142
1496 2359 158
1496 4831 117
1496 1655 99
1497 2657 69
1497 2810 97
1498 2128 0
1498 4250 251
1498 4614 154
1499 2301 206
1499 2138 96
1499 4895 130
1499 2576 63
1499 4439 155
1500 4085 135
1500 4355 188
1500 4878 17
1500 2952 272
1501 2363 141
1502 2818 132
1502 4174 59
1504 3794 39
1505 4422 109
1505 3697 11
1506 2458 224
1507 3435 81
1507 3150 1
1507 4806 105
1508 3204 171
1508 2739 214
1509 3391 297
1509 4776 9
1509 3186 232
1510 4274 189
1511 3437 107
1511 2902 230
1511 2649 130
1512 3456 75
1512 3988 259
1512 1952 90
1512 4115 26
1512 3061 138
1513 2991 55
1514 4313 199
1514 2615 49
1514 1533 220
1515 4979 275
1515 4732 258
1516 3490 163
1516 2579 218
1516 4461 254
1516 4274 8
1516 1864 282
1518 2231 94
1518 4712 225
1518 3362 254
1519 2545 296
1519 1593 65
1519 4997 87
1519 1923 160
1520 4151 263
1520 1914 17
1520 4002 90
1520 1837 62
1521 1692 283
1521 4735 138
1523 2781 270
1523 4247 248
1523 1930 253
1523 3517 2
1523 3036 82
1524 3359 90
1525 2685 101
1525 2302 145
1525 3693 86
1525 1796 253
1525 1854 259
1527 3674 35
1527 4603 33
1528 3276 13
1529 3484 168
1529 2888 131
1529 4233 159
1530 1576 127
1530 2098 61
1530 4306 58
1530 3826 273
1530 2834 260
1530 3308 245
1531 4438 16
1531 2503 179
1532 1811 277
1532 1723 216
1533 4333 249
1533 2196 296
1534 3043 155
1534 1634 76
1535 2173 33
1535 2668 241
1536 4804 96
1536 4142 72
1536 4041 210
1536 2331 150
1536 1700 263
1538 2945 61
1538 4827 247
1538 4687 135
1538 2655 125
1538 3385 65
1539 3391 4
1539 2886 281
1539 2045 37
1539 4078 275
1540 4481 217
1540 3215 57
1540 4255 271
1541 2033 262
1541 3518 31
1542 4871 128
1542 2337 57
1543 2987 228
1543 2965 232
1544 2132 211
1545 2173 141
1545 2200 241
1545 2999 224
1545 4275 60
1545 3011 47
1546 3461 241
1546 2932 174
1546 2054 209
1546 2887 148
1546 3205 7
1546 4011 1
1546 2370 276
1547 3501 202
1547 4280 105
1547 3806 137
1547 1941 51
1547 2100 71
1547 3747 90
1548 3428 181
1549 4257 78
1550 4532 85
1550 1932 108
1551 2917 38
1551 3046 136
1551 3067 66
1552 2201 192
1552 3060 244
1553 2169 144
1553 1609 188
1554 4972 231
1554 4569 110
1556 4387 247
1556 2756 39
1556 2579 31
1556 3315 185
1556 2675 49
1557 3768 69
1557 3393 59
1559 3514 201
1559 3220 206
1559 3183 71
1560 2300 81
1560 2075 211
1560 3929 226
1561 3320 117
1561 2390 154
1561 3505 20
1561 4182 182
1562 4552 170
1562 3895 244
1563 3182 75
1563 3711 272
1563 3551 257
1563 4179 295
1563 4453 94
1564 4068 47
1565 2506 284
1565 1844 244
1565 2593 138
1565 3873 280
1566 3026 277
1566 2004 104
1566 1734 116
1567 4576 139
1568 4550 166
1568 3488 0
1568 2149 136
1568 4507 231
1569 4567 129
1569 4888 129
1569 1642 247
1570 3703 191
1570 4297 2
1570 4323 197
1571 4337 9
1571 3133 281
1571 4148 143
1571 4501 253
1572 2052 276
1572 2752 251
1572 4584 55
1572 3487 82
1573 3766 76
1573 4959 210
1573 2356 221
1573 2815 204
1573 3436 206
1574 1959 107
1575 2824 163
1575 2545 19
1575 2385 26
1575 3050 89
1575 3852 96
1576 3381 31
1576 1747 191
1576 1820 139
1576 2615 136
1577 4292 22
1578 3764 245
1578 4575 133
1579 1953 268
1579 3126 8
1580 3065 235
1580 4374 139
1580 4319 121
1580 2457 174
1580 4024 100
1581 1931 156
1582 1877 103
1582 3841 271
1582 3046 215
1582 3320 214
1582 4594 114
1582 4397 2
1583 3508 274
1583 3888 255
1583 1784 266
1583 4348 18
1584 3590 28
1584 4444 92
1584 4553 167
1584 4943 114
1584 3433 14
1585 4273 73
1585 3396 161
1585 4674 288
1585 2656 271
1585 3379 171
1585 1610 11
1585 2411 230
1586 2086 144
1587 4059 66
1587 4849 75
1588 4146 92
1588 4481 170
1589 2594 286
1589 2717 9
1589 1813 22
1589 4038 226
1590 3379 135
1590 4719 119
1590 4195 155
1590 2735 3
1590 3433 190
1591 1681 293
1592 3533 257
1593 2996 186
1593 1635 156
1594 3102 32
1594 3341 102
1594 3561 73
1594 1810 289
1595 2061 273
1595 4754 292
1595 2050 144
1596 2464 253
1596 4433 170
1597 1902 13
1597 1921 237
1598 4606 187
1599 3044 192
1599 3660 166
1599 4239 237
1599 4382 242
1599 2693 98
1599 4267 111
1600 4822 203
1600 2378 240
1601 1885 290
1601 3261 156
1601 1966 155
1601 4296 107
1601 1771 188
1601 2128 191
1602 3727 3
1602 2566 27
1602 2132 190
1603 3440 268
1603 3958 35
1604 3112 238
1604 3171 180
1605 2608 201
1605 1643 7
1605 2224 206
1605 2209 25
1606 1868 6
1606 4469 0
1606 1849 200
1607 3367 167
1607 4112 161
1607 2471 216
1607 3471 296
1607 2928 267
1608 3730 4
1608 4961 74
1609 2508 0
1609 2738 145
1609 1743 77
1609 2946 244
1609 3283 298
1610 3836 145
1610 2795 68
1611 2196 139
1611 4135 33
1612 3225 254
1613 3931 199
1613 2862 83
1613 4734 118
1613 2918 71
1615 3149 99
1615 4658 112
1616 4014 198
1616 2975 266
1618 4378 144
1618 4532 271
1618 3403 298
1619 2969 212
1620 3325 249
1620 2240 298
1621 3290 157
1621 4775 247
1622 3064 118
1622 3948 183
1622 2716 204
1622 2726 259
1622 4578 93
1623 2722 172
1624 1858 199
1624 1943 206
1624 2071 162
1624 3826 81
1626 4155 134
1626 3994 89
1626 1800 258
1626 3837 57
1626 4990 210
1626 1700 188
1627 3955 184
1627 3098 140
1627 2842 240
1628 3194 247
1629 3927 106
1630 1980 137
1630 2507 178
1631 4469 185
1631 3219 14
1631 2264 121
1631 3361 204
1632 4843 119
1632 2430 14
1632 4323 73
1633 4241 204
1633 4661 93
1633 2642 116
1633 2875 192
1633 4448 290
1634 2153 219
1634 4983 140
1635 3069 91
1635 1665 94
1635 4585 141
1635 4519 56
1636 4551 23
1636 3154 294
1636 4345 292
1637 1693 283
1637 2663 11
1637 2507 190
1638 4835 139
1638 1672 236
1638 2319 2
1639 4337 3
1640 4710 149
1640 2668 119
1640 4395 43
1640 3531 142
1640 2655 256
1641 3901 73
1641 4653 41
1642 3592 175
1642 2339 16
1643 4788 19
1643 2978 252
1643 3002 87
1643 1941 48
1643 2050 9
1643 3330 76
1644 2233 279
1644 1677 50
1645 4105 169
1645 2581 239
1646 4630 13
1646 4502 21
1646 3677 213
1647 2613 189
1648 2332 268
1648 4636 44
1649 3536 249
1649 3322 65
1649 3040 10
1649 2791 55
1650 3745 146
1650 2315 71
1651 3300 77
1651 1754 230
1651 4447 66
1651 2419 67
1652 1898 80
1652 4079 270
1652 3854 279
1652 4728 29
1652 3174 233
1652 3546 299
1653 3681 243
1653 2205 72
1653 4812 272
1656 4094 44
1656 3377 144
1656 4198 37
1656 2268 215
1656 4375 72
1658 3829 278
1658 1959 250
1660 4523 106
1660 1852 181
1660 3051 252
1660 4824 276
1661 1672 83
1661 1918 276
1662 4811 263
1664 2290 247
1664 4399 7
1664 2723 98
1665 4592 268
1665 2873 148
1666 4203 56
1666 3437 148
1666 1695 257
1666 4880 218
1666 4061 21
1666 1768 64
1666 4170 294
1666 2045 111
1667 4735 192
1667 4423 220
1667 4741 33
1667 3113 149
1667 4842 34
1668 3747 239
1668 2847 293
1669 4267 74
1669 1869 300
1669 2346 125
1670 4692 271
1671 2606 170
1671 4024 123
1671 3126 154
1672 3750 92
1672 2067 206
1672 3976 57
1673 4870 298
1673 1739 65
1674 3684 298
1674 1979 89
1674 4791 47
1674 4938 106
1674 3486 18
1675 2816 116
1676 3243 206
1677 2937 201
1677 2148 0
1677 2023 12
1678 3849 110
1678 4600 153
1679 4666 150
1680 4104 134
1680 1999 89
1680 2076 248
1681 4150 113
1682 4216 20
1683 3502 110
1684 3408 4
1684 3482 14
1684 3779 281
1684 1744 74
1684 3371 15
1685 1802 278
1686 4043 214
1686 2881 39
1686 4329 10
1687 2473 205
1688 2830 76
1690 3344 69
1692 3938 143
1692 4629 105
1692 3797 3
1692 2083 281
1694 3018 115
1694 2806 185
1696 3181 111
1696 2442 300
1696 4578 81
1696 3991 156
1696 4245 277
1696 4035 202
1697 4492 174
1697 2858 10
1697 1830 110
1698 4530 216
1698 2812 121
1699 3958 111
1700 2348 51
1700 4195 247
1700 2323 291
1700 1907 15
1700 3151 75
1700 3236 284
1700 4888 12
1700 4977 293
1701 3090 208
1701 1785 130
1701 4804 24
1702 3000 251
1702 2500 30
1703 2416 101
1703 2375 15
1703 2505 228
1704 2475 216
1704 4909 228
1704 4321 202
1704 2350 92
1705 1946 271
1706 3433 276
1706 1981 215
1707 2060 106
1707 4139 169
1708 4724 297
1708 3069 205
1708 2823 118
1708 3376 212
1709 3767 270
1709 4321 123
1710 2979 183
1710 2227 112
1710 4038 210
1710 1858 290
1711 3258 180
1711 3767 227
1711 3823 114
1712 3449 140
1712 3879 284
1713 1949 140
1713 4895 101
1713 2121 129
1714 2205 210
1714 4570 6
1715 2301 15
1715 4127 199
1715 4387 54
1716 3695 44
1716 2754 208
1716 3245 42
1716 4742 95
1716 4607 261
1717 3264 258
1717 2362 180
1718 3952 256
1718 1880 233
1718 2263 5
1720 3770 86
1720 2086 9
1720 4360 187
1721 4132 94
1721 4266 113
1721 4027 116
1723 3751 101
1723 2933 110
1724 1742 156
1724 4316 279
1725 2132 97
1725 4357 134
1725 1813 254
1725 3537 47
1725 3688 0
1725 4294 252
1725 3498 149
1726 1959 177
1727 3404 11
1727 3948 25
1727 4088 134
1727 2633 204
1727 4368 251
1728 2753 47
1728 3998 108
1728 4261 57
1728 4692 65
1730 2387 53
1730 4743 290
1730 4927 160
1730 4061 152
1731 4330 226
1731 2828 190
1732 4450 208
1732 1857 158
1732 2036 217
1733 3272 145
1733 4334 124
1733 3352 21
1735 3842 196
1736 4267 17
1737 2131 263
1738 4344 122
1738 2208 77
1738 3029 211
1739 3152 228
1739 4544 48
1739 3529 4
1740 4541 182
1740 4753 190
1740 3151 27
1740 4457 3
1740 3216 219
1740 4237 268
1741 2113 178
1741 3915 293
1741 4628 240
1742 1969 144
1742 3460 218
1742 3986 152
1742 3246 72
1742 3656 188
1743 2396 87
1743 1945 238
1744 4347 179
1744 4558 25
1745 2494 125
1745 2237 187
1745 3419 13
1746 2247 157
1746 3143 31
1746 4115 143
1746 3808 29
1747 4380 34
1747 3568 176
1749 4515 206
1749 4953 90
1749 2406 34
1749 2519 238
1751 3577 37
1751 3720 170
1752 3595 130
1752 4539 229
1752 2625 191
1753 2798 240
1753 2950 134
1753 3674 279
1753 3764 182
1753 3215 142
1753 4816 246
1753 2553 154
1753 2634 144
1754 3767 132
1754 4891 4
1754 2626 98
1754 2775 300
1755 4035 9
1755 2872 96
1756 1879 179
1756 2187 285
1756 3292 283
1756 4418 83
1758 4151 87
1758 2986 239
1758 3915 73
1758 1941 162
1758 4602 110
1758 3072 169
1758 3436 80
1759 3310 40
1759 2742 73
1761 4504 57
1761 2021 234
1761 2911 129
1762 1936 246
1762 4492 288
1762 3000 25
1763 2950 184
1763 3463 167
1764 4047 296
1764 2032 191
1765 2916 17
1766 4942 92
1766 4814 70
1767 2941 149
1768 3224 96
