10000 25000
2667 7786 125
2667 3064 79
2667 9281 93
2667 4492 58
2667 6224 255
2667 3133 23
2668 6417 98
2668 8542 108
2668 4825 121
2668 9475 256
2668 3661 87
2668 3781 195
2669 7801 71
2669 3317 262
2669 8940 0
2669 8470 45
2669 3160 289
2670 9312 65
2670 8545 142
2670 9296 211
2670 6063 163
2670 5666 174
2670 9065 143
2671 4985 300
2671 6027 91
2671 3546 264
2672 9244 252
2672 6968 245
2673 4067 131
2673 8607 200
2673 6419 252
2674 5408 274
2674 9165 178
2674 9925 236
2675 5617 125
2675 5353 192
2675 3521 183
2675 6034 127
2676 3199 249
2676 9448 167
2676 6530 255
2676 5547 206
2677 6303 170
2677 4176 242
2678 4036 184
2678 4598 8
2678 4047 179
2678 5942 209
2678 4871 247
2678 2927 154
2679 5913 189
2679 2854 6
2679 9867 2
2679 4544 146
2680 9718 76
2680 8028 220
2680 7650 166
2680 8741 44
2681 5203 288
2681 7102 8
2681 2906 267
2681 6137 255
2681 6625 9
2681 4865 165
2682 9204 46
2682 2833 172
2682 4009 205
2682 5093 201
2682 5974 41
2683 5656 277
2683 9406 292
2684 7016 125
2684 6387 155
2685 5001 132
2685 5484 200
2686 9000 107
2686 9416 284
2686 4642 138
2686 6448 153
2686 7723 94
2686 8945 217
2687 7913 201
2687 4462 139
2687 3260 54
2687 9804 210
2687 4050 74
2688 9567 191
2688 2916 21
2689 9754 60
2689 5324 281
2689 5860 150
2690 9037 182
2690 4183 55
2691 3687 191
2691 3763 254
2691 9089 27
2691 5851 104
2691 4559 127
2691 6718 38
2691 4235 251
2691 2735 78
2692 7650 229
2692 2845 234
2692 4381 160
2692 4869 32
2692 7611 228
2693 9922 262
2693 7648 170
2693 5560 137
2694 8987 218
2694 4042 35
2694 8451 26
2695 5016 82
2695 8790 253
2695 9613 250
2695 4273 128
2695 4729 40
2695 6419 103
2696 7409 25
2696 4845 295
2696 3760 98
2697 7247 234
2697 4202 83
2698 3603 234
2698 9120 27
2698 2896 291
2698 7541 137
2699 8590 119
2699 8937 259
2699 8887 115
2699 5884 181
2700 6261 262
2700 4217 290
2700 2880 72
2700 3867 9
2701 5536 228
2701 4498 176
2702 8727 88
2702 9690 129
2703 4690 57
2703 8124 268
2703 6180 212
2703 6534 85
2703 5229 77
2704 7485 120
2704 3887 254
2704 3778 97
2705 4512 81
2705 9184 115
2705 9441 32
2706 4413 231
2706 4101 19
2706 5050 241
2707 4665 114
2707 6729 220
2707 7602 152
2707 3142 279
2707 4214 82
2707 9266 31
2709 8196 199
2709 2956 253
2709 3134 290
2709 6403 121
2709 7719 145
2710 3500 146
2710 7709 268
2711 5399 268
2711 7930 238
2711 7910 215
2711 7128 223
2712 6974 115
2712 9747 241
2712 9197 259
2712 9129 48
2712 5340 277
2712 3505 229
2713 6335 283
2713 6636 41
2713 9875 249
2713 8396 256
2714 3893 182
2714 9236 108
2714 7466 191
2714 3658 186
2714 8315 276
2715 9945 142
2715 9985 211
2715 7311 90
2715 6743 139
2715 9753 180
2715 7398 262
2716 7485 118
2716 3957 189
2716 7277 14
2717 3303 51
2717 7550 64
2717 9645 235
2717 8446 91
2717 5373 264
2717 7140 64
2718 3601 64
2718 8188 63
2718 9106 73
2718 9647 288
2718 7278 62
2719 8430 30
2719 3307 51
2719 9200 283
2719 5207 252
2720 4763 214
2720 8884 281
2721 9330 150
2721 3145 237
2721 4251 188
2722 5068 108
2722 3045 204
2722 7650 7
2722 3596 125
2723 6714 103
2723 4639 93
2723 5726 50
2724 9382 135
2725 3224 140
2725 4715 48
2725 9648 105
2726 5422 155
2726 3406 46
2726 6379 173
2726 5286 270
2726 8370 72
2726 8065 236
2726 9485 169
2727 2764 154
2727 5093 272
2727 8607 24
2727 4168 89
2727 6887 119
2728 4601 94
2728 3657 141
2728 4138 57
2728 7696 61
2728 3933 126
2728 4728 69
2729 3965 48
2729 6390 105
2730 3406 144
2730 8265 7
2730 9881 243
2730 9307 279
2730 8675 210
2730 7582 281
2730 2892 4
2731 8466 34
2731 6717 165
2731 7744 292
2731 9248 297
2731 8216 15
2731 9712 25
2731 7126 295
2731 8569 271
2731 3133 238
2731 5200 16
2731 7453 270
2731 8588 226
2732 8711 117
2732 7370 114
2732 9971 198
2732 6212 74
2733 5970 275
2734 6648 263
2734 7387 50
2734 3700 222
2735 5925 122
2735 3717 116
2736 3202 63
2736 7673 50
2736 7182 114
2737 4330 18
2737 6844 185
2738 9979 62
2739 9350 14
2739 3640 130
2740 3688 94
2741 6914 17
2741 5801 100
2741 6490 177
2741 6252 89
2741 5440 272
2742 5028 132
2743 4701 1
2743 8746 17
2744 7951 269
2744 6069 291
2744 4517 245
2744 8167 76
2744 6293 66
2745 4848 260
2746 9875 100
2747 5985 113
2747 5252 197
2747 7179 185
2747 8997 138
2747 8284 148
2747 9963 54
2748 3945 132
2748 9631 86
2749 3321 275
2749 6810 36
2749 7731 99
2750 9758 224
2750 5274 169
2750 8843 22
2750 6371 272
2750 4519 103
2750 6695 142
2750 4269 141
2751 5028 261
2751 6340 106
2751 9646 183
2751 8096 9
2751 8706 49
2752 8773 65
2752 8957 157
2752 8276 45
2752 3195 87
2752 7010 222
2752 9537 149
2752 6465 233
2753 9399 6
2753 2766 163
2753 8829 153
2754 6718 113
2754 4765 258
2754 8064 123
2754 9162 9
2754 3447 81
2754 8861 206
2755 6440 65
2756 4521 36
2756 4571 267
2757 2920 286
2757 6483 292
2757 9484 256
2758 7238 25
2758 3835 265
2758 3814 35
2758 7773 75
2758 2971 173
2759 5328 155
2759 8870 295
2759 5761 92
2759 8944 199
2760 8096 177
2760 6937 163
2760 6036 52
2760 5363 239
2761 4018 88
2761 5656 162
2761 5512 279
2761 6614 56
2761 7623 228
2762 7303 266
2763 4441 296
2763 3858 265
2763 6332 74
2764 4703 85
2764 4516 158
2764 3700 165
2765 5211 179
2765 4474 294
2765 8618 59
2765 7247 224
2765 3229 57
2766 4433 230
2766 6375 212
2767 6878 200
2767 5503 53
2768 4958 296
2768 5612 96
2768 8564 285
2768 9340 116
2768 6947 294
2768 5226 23
2768 5903 133
2768 6662 63
2769 7012 130
2769 2859 52
2770 5819 53
2770 3596 147
2770 6108 189
2771 3287 20
2771 4020 165
2771 4914 244
2771 6335 135
2771 9450 145
2772 3984 84
2772 8010 110
2772 9389 235
2772 7684 18
2772 3691 82
2773 3304 182
2773 9595 233
2773 7484 73
2773 6932 18
2773 3437 236
2774 9172 91
2774 5431 78
2775 3886 279
2775 5076 230
2775 8173 135
2775 5414 68
2775 7546 48
2776 2917 219
2776 4759 217
2776 8909 149
2777 5081 191
2777 2922 266
2777 3180 21
2777 5837 216
2777 6577 72
2778 6131 78
2778 2945 200
2778 8144 295
2778 2808 219
2778 5227 199
2778 4769 1
2779 8220 246
2779 7104 40
2779 8201 232
2779 9195 238
2780 9216 124
2780 3725 257
2780 3617 196
2780 6649 280
2780 9936 198
2781 8532 53
2781 9168 196
2781 4623 31
2781 4891 243
2782 3665 222
2782 5212 208
2782 3621 224
2782 3984 256
2782 2850 232
2782 5972 167
2783 3151 225
2783 3242 96
2783 6069 268
2783 5305 246
2784 5289 82
2784 7601 225
2784 6488 192
2784 2941 111
2784 7223 75
2785 3384 65
2785 8081 110
2785 8171 100
2785 3739 90
2785 6830 154
2785 3861 196
2786 4526 25
2786 7538 148
2786 4274 272
2786 2830 24
2786 5429 89
2786 5267 201
2786 8893 20
2786 3475 173
2786 9289 201
2787 8777 54
2787 3740 201
2787 7484 71
2787 6254 189
2788 9771 255
2788 6366 13
2788 7370 109
2788 5824 73
2789 7741 114
2789 6285 75
2790 6543 27
2790 7797 170
2790 4017 249
2790 6691 167
2790 7305 204
2791 5835 59
2791 2837 106
2791 8165 186
2791 9976 72
2791 9884 197
2791 9608 256
2792 4593 163
2792 5472 230
2792 9779 132
2792 8044 282
2793 8405 55
2793 6229 224
2794 5748 28
2794 8072 17
2794 6674 59
2795 6859 215
2795 9238 1
2795 4286 140
2795 4747 66
2796 4123 300
2796 5767 149
2796 9805 102
2797 5933 255
2797 9927 20
2797 4746 247
2797 6935 5
2797 6831 174
2798 6276 167
2798 7290 242
2798 6514 213
2798 4582 26
2799 9663 121
2799 3652 290
2799 3976 154
2800 8980 66
2800 4287 18
2800 6411 100
2800 6483 294
2800 6526 246
2800 9710 292
2801 7599 249
2801 2903 110
2801 9788 187
2801 3805 132
2801 4035 260
2801 8323 62
2802 4425 177
2803 7438 252
2803 6483 259
2803 6135 178
2803 8621 186
2803 3211 14
2804 7824 35
2804 4948 92
2804 4153 4
2804 9320 243
2805 4555 226
2806 7613 223
2806 8223 26
2806 5944 92
2806 7143 175
2806 4939 30
2806 3396 243
2807 7937 272
2807 7120 281
2808 9214 164
2808 9089 28
2809 9668 215
2810 8343 88
2810 5348 112
2811 3084 42
2811 5262 27
2811 3516 81
2811 3210 129
2811 5951 11
2812 3030 55
2812 7097 244
2812 5862 174
2812 4205 222
2813 8796 193
2813 6277 49
2813 9631 182
2814 7451 214
2814 6904 125
2814 5768 34
2815 4245 71
2815 7031 43
2815 4735 160
2816 5256 280
2816 3690 3
2816 3622 33
2816 9203 113
2817 8797 209
2817 4075 235
2817 8162 265
2818 3095 56
2818 4860 153
2819 7399 176
2819 6105 119
2820 5367 57
2820 9087 12
2820 6599 35
2820 7288 52
2821 7498 89
2821 4202 180
2823 2940 170
2823 7867 277
2823 9781 81
2823 5459 281
2824 5738 110
2824 4225 183
2824 5277 273
2824 9953 112
2824 6369 287
2825 7433 176
2826 6961 171
2827 4381 192
2827 5992 199
2827 9280 46
2827 4844 130
2827 4603 203
2828 3755 64
2828 6158 287
2828 3326 21
2829 3144 144
2829 4411 83
2829 9152 194
2830 7509 252
2831 5644 150
2831 5593 241
2831 8315 148
2831 3159 8
2831 9914 174
2831 7810 242
2832 5393 175
2833 3193 194
2833 7446 295
2834 8118 293
2834 8945 104
2835 7208 208
2836 9098 205
2836 6617 196
2836 3017 148
2836 5285 110
2836 8947 135
2837 9000 11
2837 9582 213
2837 7545 46
2838 8633 202
2838 3854 27
2838 8798 88
2838 2902 25
2838 3855 221
2839 7435 89
2839 7893 102
2839 7026 15
2839 3630 257
2839 5267 16
2839 9934 207
2840 8833 252
2841 4932 88
2842 6614 233
2842 3996 234
2843 8451 104
2843 5591 182
2843 5725 36
2843 7068 258
2844 8669 191
2844 5252 99
2845 9362 94
2845 8745 142
2845 7732 157
2846 5037 173
2846 6441 273
2846 5209 283
2847 7415 28
2847 8267 168
2848 5758 196
2848 7790 294
2848 3676 74
2849 8371 69
2849 5991 180
2849 6456 10
2850 9267 212
2850 6588 125
2851 3000 188
2852 7114 255
2852 4739 160
2853 7321 289
2853 9262 179
2853 4051 49
2854 8498 96
2854 8284 100
2854 9024 173
2855 6643 110
2855 5865 88
2855 8894 147
2855 5284 134
2856 7517 265
2856 9333 121
2856 4926 282
2856 4485 124
2856 8910 110
2857 9302 290
2857 6238 244
2858 8710 165
2859 8944 33
2859 6859 1
2859 8647 78
2859 8732 180
2859 7172 214
2860 3118 83
2860 9332 167
2860 8854 88
2860 5677 82
2860 7712 87
2860 5695 295
2861 8919 8
2861 7594 293
2861 3281 61
2861 4463 83
2861 7729 185
2862 5200 128
2862 9063 235
2862 6819 203
2862 5907 161
2863 5571 292
2863 6066 235
2863 8492 32
2864 8619 288
2864 5387 181
2864 5417 25
2864 4979 187
2864 9957 23
2864 3585 151
2865 4915 23
2865 6265 210
2865 6055 285
2865 8243 90
2865 6865 18
2866 5935 35
2866 5328 172
2866 4342 172
2866 9560 283
2867 4293 144
2867 6029 256
2867 3657 281
2867 5711 119
2867 8456 194
2868 6605 49
2868 4464 227
2869 7731 228
2870 7788 137
2871 9621 13
2872 9391 143
2872 9351 57
2872 5256 267
2872 5448 214
2872 6586 259
2872 7589 132
2873 7442 172
2873 9362 63
2873 7652 149
2873 9403 145
2873 7299 197
2873 6480 108
2873 7175 230
2873 8714 130
2874 5245 256
2875 8203 18
2875 5453 28
2875 7084 220
2875 9700 135
2876 9784 198
2876 5482 32
2876 9680 275
2876 6664 257
2877 5158 2
2877 9766 238
2877 3706 36
2878 7571 158
2878 9993 218
2878 7871 110
2878 3723 248
2879 4055 144
2879 8186 167
2879 9317 159
2879 3790 203
2880 5246 162
2880 7947 167
2880 3216 275
2880 9489 37
2880 4185 207
2880 8772 247
2881 4297 98
2881 8229 55
2881 6042 201
2881 3944 263
2881 9595 193
2881 7866 191
2881 9232 155
2881 5875 2
2882 6997 150
2882 3266 118
2882 6291 187
2883 6281 230
2883 3821 65
2883 4614 229
2884 6632 59
2884 6582 261
2884 4403 192
2885 8934 215
2885 5861 161
2885 3146 189
2885 6821 290
2886 5521 85
2886 6232 181
2886 3856 78
2886 8972 89
2887 5569 231
2887 4811 182
2887 4576 98
2888 6311 168
2888 8072 132
2888 9577 182
2888 7756 260
2888 4822 203
2888 6034 130
2889 3271 138
2889 7591 203
2889 7809 278
2890 8474 28
2890 9675 56
2890 7917 4
2890 5641 15
2891 4206 197
2891 9242 236
2891 5139 158
2891 4591 32
2892 4731 263
2892 9595 261
2892 8422 32
2893 8348 122
2893 6065 92
2893 3734 92
2893 5436 34
2894 6375 277
2894 6599 194
2894 9157 102
2894 6073 75
2894 9160 95
2894 4264 265
2894 3143 287
2895 3383 107
2895 4762 13
2895 9054 67
2895 8233 218
2897 9243 240
2897 8913 124
2897 8061 49
2898 5957 141
2898 5245 121
2899 3100 126
2900 9825 47
2901 3312 132
2901 5770 12
2901 6915 266
2901 9472 212
2901 9319 170
2901 6303 210
2901 6694 212
2902 8125 210
2902 7422 97
2902 5876 26
2902 3626 46
2903 3459 52
2903 6874 133
2903 6975 13
2903 7745 291
2903 5191 153
2903 5746 197
2904 7794 55
2904 8518 224
2906 9236 233
2906 3006 110
2906 6000 45
2907 6179 71
2907 5856 122
2908 8026 286
2908 6088 83
2909 3289 19
2909 8879 148
2909 5310 44
2909 6902 40
2909 6377 198
2909 9858 28
2910 7130 48
2910 9760 43
2910 9649 223
2911 8755 86
2911 5137 153
2911 5906 241
2911 4173 164
2911 8161 130
2912 3999 114
2912 4075 193
2912 3254 56
2912 8221 296
2912 9964 60
2913 9470 238
2913 5762 62
2913 7775 202
2913 8461 1
2914 4269 19
2914 2987 34
2914 7306 202
2914 6927 108
2915 6135 136
2915 3372 3
2915 8186 144
2915 6278 26
2915 6060 121
2916 7666 280
2917 6790 280
2917 6215 20
2917 8131 44
2917 3147 300
2917 5181 38
2918 6984 113
2918 7679 28
2918 4538 43
2919 3440 100
2919 4163 273
2919 3113 25
2919 9384 207
2919 9357 251
2920 7024 200
2920 5526 274
2920 4241 117
2920 5802 8
2921 8334 170
2921 4765 83
2921 6496 34
2922 8329 97
2922 9194 92
2922 7327 290
2922 9771 202
2922 4318 293
2923 9895 71
2923 7003 232
2923 3074 272
2923 6096 203
2924 3435 141
2924 7130 186
2924 4783 214
2924 5331 23
2924 6635 105
2924 4018 132
2924 5174 82
2924 5975 230
2925 9169 201
2925 5259 10
2925 3975 284
2926 8786 39
2926 9631 207
2926 6436 243
2926 6009 48
2927 8884 73
2927 8533 136
2927 3275 232
2927 5106 93
2927 8202 293
2927 6584 68
2928 3721 94
2928 8293 138
2928 8374 100
2929 5761 0
2929 4736 17
2929 7286 289
2929 9156 269
2930 9032 132
2930 4340 66
2931 9215 212
2931 2978 28
2932 3133 265
2932 3347 211
2932 9658 118
2933 3117 250
2933 9572 24
2933 9402 164
2933 3710 196
2933 5426 49
2934 6367 175
2934 9574 3
2935 4855 299
2936 5828 51
2936 7129 245
2936 8380 36
2936 8430 261
2936 2952 299
2937 5145 258
2937 9481 37
2938 5906 117
2938 6572 39
2938 3036 141
2938 8273 3
2938 6058 107
2939 3724 156
2939 9872 210
2939 3047 137
2940 9934 255
2940 7449 288
2940 3741 128
2940 7430 60
2940 8103 211
2940 4642 150
2941 6630 134
2941 3336 266
2941 7152 155
2943 3991 93
2943 8299 75
2943 7805 279
2944 8698 283
2945 8679 6
2945 3764 14
2945 7027 155
2945 4547 197
2946 8170 221
2947 5238 300
2947 7995 89
2947 9839 96
2947 7182 226
2948 5094 206
2948 9833 237
2948 6494 86
2948 8116 94
2948 5563 103
2949 6282 158
2949 4462 255
2949 9910 166
2949 6561 154
2949 7800 105
2949 8006 23
2949 5515 7
2949 4787 100
2950 4314 189
2950 3800 0
2951 8818 110
2952 4745 289
2952 4536 34
2952 5782 82
2952 7373 52
2953 6538 139
2953 3879 94
2954 3818 267
2954 8648 152
2954 3352 40
2954 6103 226
2955 3424 35
2955 7235 124
2955 8558 238
2955 9553 138
2955 4007 40
2955 8695 240
2957 4049 88
2957 4651 182
2957 6252 268
2957 5365 260
2957 5483 223
2958 6023 126
2958 8170 42
2958 3411 3
2958 8442 279
2959 3969 274
2959 4453 291
2960 3923 207
2960 6698 172
2961 5314 114
2961 3605 199
2961 6937 56
2962 8921 197
2962 7196 252
2963 8766 215
2963 5187 124
2964 6180 44
2964 3856 235
2965 4992 230
2965 5689 161
2966 8727 146
2966 4428 124
2966 3742 107
2966 9665 249
2966 4625 25
2966 4503 69
2966 3586 113
2967 8260 101
2967 5052 253
2967 4948 184
2967 6124 15
2968 8058 234
2968 8356 20
2968 7321 238
2969 8356 47
2969 5455 30
2970 4568 94
2971 8608 262
2971 8828 124
2971 5791 192
2971 6752 50
2971 3934 222
2971 4628 242
2972 8423 119
2974 5318 65
2974 7650 3
2974 6529 52
2974 4116 246
2975 9377 251
2975 6915 215
2975 6787 168
2976 6058 78
2976 7236 289
2976 6424 99
2976 6801 294
2976 4054 55
2977 8221 258
2977 5914 150
2977 4619 214
2977 6052 241
2978 8701 93
2979 7401 288
2979 5225 270
2979 5041 142
2979 4571 294
2979 8979 191
2979 6460 180
2980 6499 227
2981 9808 84
2981 7651 250
2982 4212 40
2982 6026 136
2982 4891 57
2982 3933 218
2982 4208 229
2983 6579 294
2983 3347 85
2983 8695 174
2983 6203 251
2984 7442 261
2984 5496 290
2984 7210 280
2985 5230 192
2985 4189 46
2985 3296 61
2985 7364 179
2985 8521 278
2986 9416 91
2986 3106 281
2987 7543 84
2987 5023 290
2987 8421 107
2987 4815 211
2987 6453 243
2987 3362 125
2987 3508 298
2987 7424 240
2988 6677 161
2988 5766 86
2989 5944 198
2989 7624 81
2989 8583 267
2989 5074 76
2989 3912 26
2989 7742 213
2990 8892 66
2990 6305 196
2991 3277 20
2991 4128 89
2991 7011 60
2991 8304 256
2991 8844 60
2992 9040 176
2992 4320 133
2992 5115 51
2992 9562 18
2993 5842 270
2993 4157 281
2993 4589 130
2993 7245 199
2994 5583 249
2994 4899 11
2994 7785 82
2995 3958 221
2995 9429 250
2995 9148 182
2995 6623 242
2995 3823 49
2996 5688 115
2996 5197 93
2996 8029 245
2996 6239 130
2996 4442 216
2996 7116 247
2997 9740 288
2997 6731 88
2997 9065 57
2997 8527 23
2998 9239 300
2998 9662 153
2998 4682 152
2998 4414 152
2999 6058 273
2999 3788 118
2999 8301 299
2999 7838 39
3000 5315 263
3000 9821 239
3001 9614 131
3001 6781 3
3001 6954 160
3001 6134 262
3001 9439 212
3002 3917 129
3002 3365 57
3002 4633 171
3004 7204 236
3004 6345 187
3004 4480 140
3004 8301 291
3004 9882 14
3005 5833 71
3005 4312 238
3006 8406 268
3006 9884 46
3006 5195 281
3006 9570 276
3007 4995 39
3007 4252 209
3007 5021 147
3007 4356 231
3007 8255 253
3007 9445 298
3008 5883 275
3008 7047 104
3008 7870 85
3008 9130 281
3009 9070 258
3009 6690 17
3009 7029 86
3010 6235 172
3010 5419 289
3010 3425 247
3010 4889 225
3010 7787 151
3010 5369 179
3010 3850 219
3010 7235 204
3011 6997 136
3011 6038 222
3011 4005 207
3011 6970 100
3011 5107 67
3012 6842 271
3012 5010 102
3012 9162 138
3013 3322 274
3013 7636 25
3013 8682 282
3014 7064 135
3014 9719 20
3015 8293 139
3015 4082 122
3015 6621 38
3015 5539 172
3016 8213 277
3016 3118 48
3017 3030 62
3017 4130 171
3017 5016 199
3018 8341 231
3018 5465 278
3018 8734 37
3018 6435 60
3019 4771 33
3019 8164 153
3019 3699 24
3020 8787 22
3021 3532 261
3022 6333 1
3022 4565 159
3022 4772 25
3023 8247 166
3024 9093 67
3024 4179 20
3025 3447 181
3025 3162 144
3025 4930 214
3025 5796 170
3026 4774 60
3026 4178 201
3026 4749 248
3026 6778 34
3026 6320 202
3026 7212 40
3026 3794 153
3027 3502 59
3027 4676 294
3027 9325 129
3027 9000 6
3027 5826 72
3027 7870 46
3028 6767 3
3028 3590 80
3028 5492 114
3029 7722 237
3029 9847 50
3029 9649 270
3029 3351 178
3030 9359 224
3030 9340 288
3030 3876 276
3030 7894 33
3031 6534 286
3031 3334 14
3031 8228 229
3031 6289 223
3031 8099 255
3031 3078 203
3032 5304 131
3032 8549 275
3033 7850 258
3033 6646 248
3033 3849 9
3033 5137 98
3034 7336 46
3034 5609 203
3034 4500 295
3034 8810 95
3035 9667 182
3035 3944 103
3035 4426 196
3035 8556 276
3035 3734 84
3036 6559 160
3036 4004 123
3036 5214 62
3037 3824 221
3037 8027 183
3037 5225 92
3039 4132 299
3039 7937 236
3039 7605 118
3039 9732 59
3039 9226 195
3039 8154 203
3040 6809 124
3040 4153 22
3040 4663 166
3041 5516 283
3041 6675 48
3042 8718 203
3042 7810 268
3042 9558 269
3043 7658 190
3043 6385 216
3044 6688 127
3044 9037 165
3044 4178 175
3045 5764 214
3045 3685 58
3045 9292 54
3045 5196 27
3045 4848 81
3045 5932 223
3046 7196 278
3046 4570 1
3046 5831 64
3047 3081 79
3047 8824 263
3047 5390 32
3047 4821 12
3047 4292 129
3047 5596 296
3048 5758 12
3048 3370 203
3048 6459 102
3048 4353 234
3049 8169 79
3049 4052 22
3049 8093 34
3050 9340 235
3050 5765 164
3050 7357 239
3051 3305 297
3051 9584 146
3051 5325 169
3051 6821 25
3051 8056 289
3051 9413 224
3052 6697 276
3052 9587 71
3053 9212 231
3053 7948 70
3053 4448 20
3053 9070 42
3054 8049 174
3054 5292 127
3054 7633 292
3054 7422 154
3055 5518 99
3055 7170 292
3055 4159 125
3055 6088 105
3055 4636 105
3055 7568 249
3056 8294 8
3056 8518 277
3056 4893 144
3057 7622 278
3057 4906 182
3057 9969 119
3057 8447 99
3058 9033 266
3058 3443 173
3058 7144 132
3059 4005 259
3060 7123 44
3060 6943 28
3061 4415 282
3061 6223 149
3061 8243 80
3062 5348 283
3062 8297 86
3063 7372 124
3063 5389 35
3063 4138 146
3064 8650 115
3064 8330 249
3064 5347 173
3064 8614 173
3064 7652 52
3064 5360 183
3064 3472 263
3065 6865 13
3065 7934 221
3065 8155 6
3066 7012 237
3067 9111 49
3067 6245 230
3067 3569 5
3067 4203 164
3067 4177 206
3068 3725 35
3068 6568 103
3069 6871 127
3069 6223 190
3069 6338 242
3069 4033 178
3069 8085 206
3070 7045 222
3070 4410 154
3070 5535 174
3070 9002 56
3070 3744 3
3071 6983 57
3071 5163 13
3071 6925 272
3071 4908 300
3071 7446 251
3072 9465 270
3072 8319 172
3072 4730 24
3072 4881 51
3072 5772 197
3073 3491 61
3073 5802 124
3074 9283 177
3074 4726 57
3074 3730 74
3075 3715 67
3075 6254 259
3075 7422 271
3075 3210 138
3076 4973 113
3076 3334 290
3077 7200 203
3077 9206 56
3078 4623 238
3078 9010 135
3079 3169 89
3079 3158 203
3079 3413 266
3079 3675 157
3080 9434 272
3080 3426 105
3080 6012 13
3080 9116 132
3080 6384 70
3080 7103 147
3081 3893 108
3081 4487 159
3081 3826 106
3082 9466 73
3083 8564 122
3083 9893 157
3084 9709 3
3084 8227 263
3084 6774 258
3084 4823 4
3084 5106 60
3085 3518 118
3085 6412 57
3085 6995 230
3085 4022 263
3085 9788 54
3085 7651 268
3086 4797 257
3086 3700 213
3087 8449 118
3087 3528 121
3088 3188 187
3088 3637 22
3088 3826 200
3088 8296 284
3089 6964 83
3089 7014 20
3089 3332 133
3089 6044 26
3090 3634 231
3090 5125 59
3091 4372 15
3091 9722 218
3091 8555 247
3091 5745 211
3092 9083 93
3092 9583 185
3092 6716 31
3093 7690 199
3094 7361 197
3094 7530 101
3095 4316 44
3095 5951 230
3095 5863 169
3095 9991 6
3095 4118 47
3095 8852 114
3096 9646 175
3096 7831 168
3096 4234 126
3096 4159 250
3096 7819 160
3097 7026 84
3097 6143 1
3098 8009 296
3098 4519 269
3098 6817 248
3098 4311 299
3099 8918 259
3099 9025 247
3099 7010 213
3100 5035 159
3100 4226 219
3100 8331 198
3101 3492 41
3101 9925 280
3101 6625 58
3101 5705 181
3101 6358 119
3102 8624 183
3102 5979 27
3102 3591 212
3102 9317 252
3102 4645 93
3103 6328 37
3103 7224 16
3103 9511 153
3104 5741 150
3105 4970 143
3105 3603 180
3105 7934 3
3106 5687 233
3106 3319 166
3106 4327 166
3108 7539 81
3108 8766 244
3108 7420 196
3108 3188 130
3109 9692 120
3109 5329 83
3109 6702 184
3109 3363 56
3110 7085 79
3110 9086 11
3111 4579 64
3111 4887 2
3111 7780 173
3111 9244 29
3111 5571 162
3111 9471 95
3113 6659 222
3113 7000 260
3113 6738 147
3113 3498 39
3113 9103 228
3114 4816 297
3114 6343 61
3114 9151 16
3114 7234 242
3114 9763 131
3114 6207 196
3115 4400 74
3115 5127 176
3116 3370 15
3116 5120 96
3117 3473 143
3117 8654 79
3117 8446 234
3117 5050 94
3117 5458 279
3118 3966 17
3119 7611 284
3120 6519 253
3121 9399 292
3121 9255 129
3121 6937 253
3121 7788 252
3121 4651 167
3122 6189 137
3122 6590 128
3122 9231 21
3122 5978 142
3123 6038 25
3123 5244 103
3123 5376 84
3123 3336 172
3124 6420 150
3124 6627 89
3124 7063 206
3124 6144 224
3125 3206 79
3125 8870 195
3125 3247 136
3125 6398 3
3125 4046 296
3125 6288 4
3126 6983 67
3126 9720 9
3126 8657 265
3127 5918 45
3127 4531 31
3128 7159 225
3128 3156 69
3129 9477 50
3129 7204 210
3129 9071 201
3129 3904 56
3130 9138 172
3130 6328 23
3130 5719 279
3130 6959 39
3130 4220 205
3131 6218 41
3131 5560 245
3131 7747 92
3132 4343 175
3133 3740 136
3133 6212 185
3134 5754 68
3134 6501 146
3134 8512 121
3134 9320 245
3134 4629 47
3134 4520 228
3134 5769 166
3135 9682 105
3135 5495 298
3136 4373 144
3136 3141 81
3137 5783 109
3137 8702 220
3137 8754 1
3137 5591 61
3137 9422 137
3137 4874 40
3137 6914 296
3137 9951 53
3137 9268 171
3137 5860 236
3138 4784 37
3138 4019 239
3138 3969 227
3138 7703 172
3139 8105 299
3139 8203 270
3140 4883 134
3140 7562 124
3140 7364 22
3141 7082 45
3141 9048 7
3141 6321 163
3141 5256 89
3141 6632 94
3141 8974 234
3142 4930 56
3142 5770 294
3142 9048 35
3142 4599 247
3142 6886 152
3143 9832 87
3143 5032 103
3143 9700 83
3143 9140 172
3144 7918 300
3144 7218 175
3144 3319 124
3144 6860 248
3144 4797 214
3146 4171 54
3146 9510 91
3146 7968 64
3146 4393 290
3146 9154 141
3147 4734 52
3148 7089 46
3148 5176 29
3148 8940 156
3149 5147 248
3149 7331 207
3150 9720 107
3150 6545 12
3150 8405 40
3150 5197 143
3150 4244 77
3151 7232 186
3151 5264 277
3151 3861 259
3151 6667 13
3151 7507 62
3151 7993 247
3152 8662 218
3152 3982 16
3152 8752 135
3152 4080 280
3153 6917 248
3153 6905 72
3153 4483 33
3153 8801 87
3153 8170 245
3153 3488 32
3154 5960 176
3154 4937 57
3154 4849 0
3154 7915 51
3154 6332 154
3154 5774 122
3154 7015 32
3154 7493 95
3155 7230 207
3156 3262 60
3156 5771 222
3157 7603 207
3157 3630 5
3157 3402 116
3158 4312 35
3158 6965 228
3158 5732 102
