10000 250000
3082 3514 205
3082 3416 167
3082 8364 257
3082 8240 1
3082 8980 208
3082 7368 262
3082 3090 17
3082 5661 40
3082 9093 222
3082 6115 39
3082 8253 259
3082 3206 39
3082 5910 129
3082 9698 62
3082 4364 155
3082 6331 158
3082 4012 211
3082 6121 135
3082 7617 298
3082 7247 79
3082 6231 2
3082 9949 221
3082 4931 35
3082 9661 289
3082 9769 232
3082 5326 182
3082 8833 229
3082 5970 8
3082 5673 180
3083 7476 44
3083 8042 93
3083 5112 225
3083 3991 88
3083 9865 139
3083 3353 216
3083 9239 56
3083 3577 13
3083 3222 196
3083 8470 10
3083 3775 269
3083 8245 152
3083 6407 146
3083 5032 254
3083 6747 261
3083 7090 102
3083 7483 156
3083 3330 9
3083 3705 268
3083 5306 87
3083 6475 3
3083 7737 256
3083 9420 279
3083 5176 4
3083 4709 65
3083 5783 16
3083 4997 263
3083 4469 111
3083 7053 128
3083 4278 39
3083 3361 273
3083 6893 30
3083 6645 171
3084 8727 124
3084 7382 285
3084 6467 37
3084 4826 126
3084 9151 187
3084 9905 209
3084 3817 79
3084 5925 280
3084 4671 228
3084 3376 145
3084 9715 119
3084 8415 84
3084 8993 117
3084 3751 13
3084 5011 96
3084 8983 277
3084 4598 140
3084 5916 82
3084 5960 126
3084 8114 6
3084 4732 141
3084 9341 298
3084 4760 294
3084 3181 224
3084 9441 44
3084 9586 80
3084 5176 207
3084 4447 162
3084 3832 46
3084 4959 49
3084 8626 137
3084 9891 219
3084 6493 19
3084 8217 221
3084 8697 3
3085 3827 241
3085 6411 291
3085 3953 99
3085 9124 22
3085 4426 150
3085 9119 198
3085 7463 271
3085 6768 174
3085 6846 255
3085 8543 155
3085 7122 269
3085 4066 198
3085 7076 41
3085 3870 85
3085 8063 75
3085 4557 90
3085 6826 100
3085 3903 73
3085 8862 127
3085 7760 88
3085 7357 239
3085 6425 156
3085 9654 194
3085 3992 111
3085 4977 130
3085 8705 281
3085 9705 223
3085 5667 48
3085 6593 170
3085 7883 121
3085 9319 142
3086 9218 159
3086 6994 83
3086 6376 133
3086 7127 143
3086 9354 101
3086 5317 243
3086 3155 212
3086 5005 137
3086 5448 232
3086 6001 92
3086 7053 135
3086 5959 31
3086 5181 276
3086 8595 246
3086 4790 264
3086 4086 51
3086 5637 260
3086 7508 246
3086 6793 20
3086 9938 112
3086 3710 217
3086 5615 119
3086 6637 84
3086 9856 67
3086 5437 157
3086 8678 47
3086 7576 274
3086 6786 258
3086 4205 13
3086 9159 44
3086 3629 200
3086 4753 175
3086 4187 63
3086 9357 6
3087 9240 82
3087 4883 182
3087 3449 271
3087 4760 1
3087 7174 85
3087 4280 135
3087 9112 38
3087 5501 173
3087 9424 42
3087 7186 207
3087 4221 229
3087 8095 106
3087 7618 245
3087 7159 83
3087 7492 76
3087 4243 278
3087 5199 50
3087 9837 292
3087 9861 116
3087 4152 246
3087 8718 157
3087 5957 56
3087 3537 294
3087 7964 164
3087 7403 50
3087 4253 88
3087 3446 236
3087 9061 0
3087 9215 51
3087 5148 251
3087 9546 187
3087 7319 67
3087 8579 58
3087 8054 253
3087 3564 238
3087 8500 31
3087 3364 41
3087 7535 125
3087 9825 110
3087 6597 62
3088 7166 128
3088 6448 118
3088 5843 277
3088 9501 63
3088 6246 102
3088 9865 275
3088 5609 34
3088 6898 223
3088 6004 253
3088 4572 221
3088 3094 205
3088 5053 230
3088 3642 78
3088 9169 211
3088 5172 240
3088 4172 209
3088 9857 52
3088 3566 146
3088 9626 226
3088 5921 139
3088 7636 281
3088 9362 226
3088 3869 161
3088 5254 5
3088 6397 154
3088 4716 91
3088 3675 113
3088 8226 6
3088 5473 282
3088 5822 134
3088 7133 213
3088 3226 179
3088 4101 290
3088 9822 118
3088 4338 94
3088 4731 119
3088 5972 113
3088 5912 34
3088 3741 224
3089 5285 214
3089 8770 203
3089 8725 10
3089 6254 98
3089 6775 3
3089 7545 266
3089 9861 177
3089 3637 147
3089 6714 277
3089 9246 131
3089 8455 37
3089 9901 116
3089 4462 218
3089 4166 90
3089 8959 62
3089 8420 138
3089 9294 19
3089 8623 282
3089 5532 14
3089 3594 111
3089 3849 159
3089 7134 230
3089 3214 145
3089 9894 154
3089 6548 243
3089 4843 288
3089 9413 217
3089 6353 51
3089 5271 56
3089 6476 78
3089 6487 67
3089 8656 20
3089 6076 299
3089 5455 94
3089 7200 227
3089 3233 55
3089 5822 105
3089 9156 42
3089 7781 258
3089 8587 98
3089 5909 266
3089 7873 26
3089 6923 294
3090 3886 281
3090 4731 52
3090 4930 201
3090 7946 213
3090 8430 11
3090 5445 282
3090 5400 88
3090 8781 1
3090 3213 30
3090 7437 208
3090 5184 36
3090 5488 135
3090 4575 130
3090 8650 265
3090 4753 297
3090 7858 20
3090 7617 231
3090 4933 102
3090 3765 195
3090 4565 69
3090 5939 223
3090 6778 274
3090 7549 268
3090 4561 54
3090 3369 128
3090 3302 109
3090 8061 299
3090 3258 63
3090 5357 53
3090 3627 135
3090 3642 22
3090 9212 114
3090 5339 54
3090 4526 144
3090 7820 133
3090 4113 235
3090 6894 150
3091 8012 62
3091 5871 173
3091 4553 50
3091 7827 176
3091 8071 271
3091 3443 299
3091 8277 115
3091 7889 89
3091 3329 133
3091 7721 245
3091 7898 246
3091 3567 94
3091 8646 134
3091 5855 235
3091 7802 241
3091 3249 257
3091 8974 198
3091 7080 89
3091 9756 0
3091 4006 97
3091 4736 91
3091 7698 81
3091 6554 253
3091 6397 79
3091 7040 119
3091 8786 100
3091 4929 61
3091 8416 183
3091 6822 61
3091 9174 164
3091 9194 107
3092 7809 179
3092 7936 193
3092 3395 159
3092 3245 181
3092 5805 57
3092 6749 55
3092 3098 142
3092 7517 38
3092 3414 234
3092 6985 77
3092 6013 94
3092 7723 272
3092 3095 257
3092 8978 296
3092 3492 258
3092 6828 289
3092 9042 262
3092 3547 107
3092 5873 193
3092 9158 285
3092 3869 203
3092 8876 8
3092 8570 199
3092 6320 4
3092 6924 140
3092 7759 80
3092 3195 24
3092 6258 275
3093 4404 238
3093 8581 192
3093 8421 258
3093 4487 247
3093 4679 260
3093 8285 156
3093 8209 230
3093 9173 260
3093 5962 265
3093 8109 87
3093 6117 50
3093 9867 87
3093 3385 283
3093 6072 183
3093 8316 38
3093 5872 199
3093 3889 192
3093 4560 79
3093 5137 199
3093 6568 273
3093 7014 182
3093 8100 210
3093 6749 108
3093 3637 17
3093 3905 16
3093 8595 25
3093 3360 85
3093 6066 96
3093 9917 94
3093 3275 263
3093 9587 177
3093 5796 37
3093 6591 206
3093 9537 12
3093 3824 160
3093 8343 268
3094 3374 0
3094 8017 98
3094 7667 236
3094 3678 148
3094 9615 242
3094 3872 128
3094 5525 219
3094 5754 62
3094 7007 270
3094 6636 125
3094 8261 259
3094 5555 49
3094 7726 236
3094 7005 53
3094 8151 229
3094 7944 90
3094 8865 10
3094 7673 96
3094 4774 19
3094 3909 300
3094 6627 132
3094 7679 15
3094 7426 221
3094 8248 296
3094 9746 136
3094 3792 4
3094 5023 125
3094 5465 202
3094 7348 125
3094 6193 164
3094 7598 204
3094 7897 92
3094 5387 220
3094 8149 16
3094 5714 51
3094 9518 121
3094 3848 158
3095 9964 202
3095 4137 185
3095 7381 38
3095 3142 275
3095 7649 108
3095 6249 123
3095 8408 188
3095 6531 135
3095 8771 204
3095 4060 251
3095 6822 185
3095 8089 12
3095 9640 133
3095 7172 71
3095 3661 213
3095 6261 126
3095 7887 176
3095 8573 172
3095 5149 285
3095 6876 278
3095 3989 118
3095 8002 259
3095 4975 39
3095 7087 0
3095 7632 48
3095 6197 181
3095 9904 36
3095 3346 218
3095 5012 60
3095 7637 114
3096 4497 223
3096 8630 16
3096 6558 49
3096 4665 133
3096 4384 243
3096 9149 259
3096 6676 176
3096 3494 265
3096 4485 143
3096 5840 235
3096 3678 17
3096 3922 286
3096 9279 234
3096 4428 96
3096 4698 254
3096 5544 27
3096 5711 177
3096 5986 195
3096 7290 281
3096 5998 270
3096 3969 263
3096 8122 27
3096 9088 152
3096 8852 160
3096 5575 78
3096 6245 16
3096 7100 244
3096 5616 113
3096 9385 95
3096 6675 92
3096 8434 230
3096 9577 270
3096 6585 210
3096 7869 54
3096 4850 9
3096 7474 9
3096 7372 13
3097 6293 276
3097 6307 267
3097 6820 257
3097 8470 282
3097 3171 4
3097 8639 144
3097 9525 134
3097 4611 292
3097 5629 41
3097 6734 213
3097 9823 218
3097 3946 178
3097 6668 153
3097 6797 174
3097 3482 220
3097 7446 251
3097 8983 53
3097 9689 234
3097 4089 138
3097 5671 218
3097 9388 39
3097 4440 172
3097 9655 155
3097 3787 135
3097 3414 57
3097 7694 189
3098 9838 156
3098 5219 141
3098 9079 208
3098 7901 35
3098 7720 258
3098 5111 3
3098 7755 57
3098 4679 72
3098 9760 71
3098 8767 43
3098 4554 277
3098 8067 172
3098 3925 6
3098 4974 59
3098 9969 271
3098 8294 136
3098 4130 29
3098 6870 34
3098 8254 2
3098 9147 34
3098 4025 49
3098 6914 215
3098 4182 264
3098 6864 141
3098 8147 110
3098 3590 186
3098 9473 69
3098 5891 71
3099 9405 164
3099 7314 87
3099 4586 240
3099 4935 225
3099 3102 274
3099 4927 91
3099 8354 262
3099 8720 205
3099 8177 40
3099 4579 204
3099 6567 0
3099 6524 30
3099 3641 173
3099 6137 215
3099 3622 142
3099 8679 25
3099 7067 186
3099 8611 162
3099 5345 58
3099 6909 258
3099 5908 262
3099 4333 275
3099 4158 153
3099 6598 7
3099 9151 153
3099 7414 174
3099 8449 34
3099 5733 10
3099 9014 91
3100 7536 117
3100 3691 44
3100 6796 229
3100 6075 118
3100 3882 198
3100 7693 273
3100 7856 144
3100 6706 29
3100 5411 256
3100 8768 272
3100 7966 131
3100 3339 177
3100 5469 121
3100 5882 28
3100 6242 121
3100 7510 35
3100 9305 297
3100 8888 265
3100 8604 223
3100 9020 153
3100 6763 289
3100 6658 123
3100 6819 33
3100 8803 128
3100 6297 213
3100 8930 132
3101 7870 24
3101 3355 260
3101 6934 268
3101 5272 84
3101 7434 166
3101 4749 266
3101 5042 215
3101 8419 270
3101 5352 74
3101 4832 233
3101 8343 211
3101 4975 27
3101 5588 5
3101 5625 280
3101 4085 205
3101 4742 80
3101 6610 256
3101 4429 18
3101 8020 227
3101 5851 129
3101 6114 215
3101 4349 47
3101 8039 90
3101 8756 43
3101 4262 276
3101 7214 4
3101 7271 265
3101 3625 190
3101 4063 131
3101 9739 293
3101 6953 7
3101 9844 190
3101 6344 197
3101 4060 20
3101 8697 196
3101 7179 88
3101 3840 190
3101 4499 64
3101 5626 32
3101 8584 228
3101 7372 169
3101 7833 134
3101 8076 243
3101 7501 260
3102 3770 56
3102 6358 210
3102 6886 9
3102 9116 166
3102 4394 239
3102 7784 210
3102 9449 40
3102 8175 278
3102 9273 141
3102 9397 212
3102 9051 201
3102 4427 280
3102 6734 196
3102 6195 163
3102 3131 246
3102 8812 253
3102 8169 131
3102 5238 66
3102 9239 283
3102 4517 94
3102 8926 217
3102 5981 208
3102 7983 152
3102 8379 13
3102 8957 261
3102 5713 97
3102 4208 149
3102 4373 153
3102 9708 40
3102 6883 6
3102 8398 26
3102 4207 239
3102 9263 3
3102 9122 216
3102 5687 40
3103 6112 32
3103 7785 162
3103 9274 236
3103 7621 19
3103 3141 91
3103 8741 272
3103 6191 199
3103 7411 12
3103 4067 261
3103 7676 8
3103 6900 148
3103 3958 214
3103 8316 245
3103 9898 15
3103 3582 107
3103 9907 223
3103 8256 53
3103 8503 201
3103 5028 162
3103 9851 167
3103 5972 72
3103 4728 217
3103 6891 76
3103 9494 300
3103 8487 253
3103 6795 164
3103 8001 282
3103 6321 34
3103 8484 138
3103 5102 185
3103 6582 201
3104 3659 158
3104 6924 186
3104 4427 183
3104 5809 170
3104 5060 289
3104 6013 156
3104 8739 110
3104 7283 119
3104 9477 132
3104 5807 89
3104 8903 47
3104 4731 112
3104 9114 180
3104 6194 235
3104 6147 44
3104 4592 131
3104 7931 296
3104 4803 5
3104 9072 271
3104 9373 277
3104 3376 273
3104 5756 289
3104 3327 120
3104 4499 202
3104 9549 76
3104 9755 101
3104 4127 104
3104 3506 218
3104 6774 74
3104 5004 183
3104 4356 180
3104 7030 223
3104 5911 91
3104 5720 123
3104 6839 123
3104 4444 1
3104 6156 268
3104 7281 216
3104 5909 243
3104 9748 103
3104 6886 136
3104 6553 141
3104 3730 243
3104 5160 113
3104 3878 73
3105 5853 191
3105 8991 210
3105 8056 268
3105 5920 158
3105 5148 194
3105 6986 191
3105 4671 262
3105 6761 212
3105 9110 212
3105 9895 59
3105 7437 118
3105 8525 50
3105 7048 87
3105 4673 114
3105 3437 124
3105 5089 284
3105 8381 111
3105 5653 220
3105 6542 227
3105 3208 130
3105 6131 15
3105 7552 262
3105 4294 109
3105 7784 11
3105 9171 164
3105 3383 282
3105 9729 239
3105 4433 281
3105 9366 278
3105 4835 31
3105 4183 2
3105 3669 128
3105 3559 200
3105 4519 69
3105 3854 293
3105 9873 16
3105 3899 269
3105 6466 51
3105 6619 27
3105 9687 103
3105 7624 212
3105 7660 34
3106 4703 86
3106 8856 33
3106 8730 264
3106 6374 53
3106 9188 147
3106 5562 253
3106 8628 256
3106 7270 164
3106 4007 286
3106 3288 210
3106 4504 155
3106 6567 80
3106 6244 146
3106 4766 249
3106 3605 248
3106 4844 179
3106 9083 186
3106 6648 172
3106 9420 136
3106 4235 88
3106 8720 266
3106 8026 60
3107 3113 66
3107 7448 110
3107 4584 196
3107 3444 162
3107 5084 128
3107 7372 278
3107 9303 95
3107 8105 236
3107 9311 141
3107 6438 114
3107 3298 244
3107 3355 119
3107 5669 106
3107 4542 43
3107 3473 35
3107 4438 155
3107 4174 2
3107 3724 162
3107 9502 54
3107 9856 108
3107 4601 268
3107 3470 223
3107 4885 117
3107 9151 84
3107 4775 295
3107 8653 285
3107 6451 178
3107 7579 137
3107 8002 188
3107 7527 196
3107 3447 74
3107 6440 152
3107 8891 238
3107 4330 209
3107 4759 241
3107 6942 156
3108 6792 300
3108 6820 152
3108 4668 81
3108 3381 187
3108 6061 30
3108 6419 136
3108 7379 108
3108 5678 24
3108 7570 230
3108 9740 269
3108 3371 118
3108 8816 285
3108 9246 242
3108 5114 293
3108 5255 141
3108 8886 133
3108 8246 148
3108 6077 107
3108 9164 284
3108 6644 4
3108 9244 251
3108 8026 181
3108 3950 213
3108 5586 146
3108 7997 282
3108 7392 21
3108 7391 124
3108 8773 229
3108 4125 97
3108 4691 178
3108 7130 101
3108 4948 246
3108 6743 24
3108 8752 299
3108 5112 211
3108 8027 65
3108 9106 297
3108 8861 73
3108 6396 23
3108 9559 188
3108 6350 152
3108 3319 37
3109 6947 43
3109 4974 100
3109 4204 8
3109 7991 274
3109 7060 286
3109 3988 165
3109 9062 123
3109 5017 280
3109 9300 229
3109 5734 15
3109 3382 263
3109 7952 117
3109 6206 81
3109 9249 120
3109 7928 33
3109 7282 216
3109 9120 189
3109 7584 200
3109 5173 198
3109 7454 163
3109 4322 67
3109 4634 223
3109 6535 72
3109 5048 132
3109 5895 17
3109 5553 180
3109 3339 254
3109 3689 273
3109 5531 75
3109 9204 259
3109 6762 82
3109 8070 261
3109 9408 255
3109 5512 37
3109 8601 171
3109 3387 4
3110 4536 218
3110 3559 151
3110 8980 214
3110 9591 256
3110 6096 40
3110 3583 263
3110 6148 4
3110 5637 33
3110 7238 268
3110 8866 140
3110 3389 254
3110 7491 258
3110 4489 214
3110 3307 33
3110 5347 214
3110 7300 104
3110 6156 180
3110 8121 206
3110 6443 22
3110 8106 45
3110 6974 209
3110 3954 150
3110 6788 262
3110 8636 82
3110 6992 223
3110 6003 163
3110 6507 229
3110 6821 96
3110 7771 158
3110 9575 185
3110 7458 49
3110 8098 286
3110 7348 127
3110 6951 227
3110 3845 129
3110 9235 276
3110 4549 189
3111 9178 93
3111 8349 244
3111 8152 162
3111 9530 227
3111 9724 223
3111 5890 67
3111 8937 220
3111 8352 49
3111 5474 52
3111 7928 150
3111 5072 242
3111 7984 116
3111 6710 234
3111 5470 110
3111 5023 100
3111 8874 3
3111 7618 231
3111 3417 123
3111 3166 71
3111 7367 245
3111 5615 122
3111 9255 84
3111 8541 270
3111 5413 190
3111 5647 4
3111 4953 63
3111 6871 50
3111 5146 287
3111 5280 84
3111 5803 27
3111 4237 112
3111 7241 172
3111 9262 269
3112 4208 226
3112 7649 43
3112 8011 134
3112 5697 98
3112 3240 252
3112 5284 269
3112 8762 242
3112 9923 75
3112 3472 247
3112 6848 217
3112 6273 113
3112 5120 95
3112 6909 0
3112 6880 115
3112 4985 83
3112 8149 219
3112 5451 39
3112 4906 161
3112 4114 160
3112 3189 16
3112 7520 21
3112 4731 207
3112 6452 270
3112 4798 152
3112 3515 105
3112 9658 221
3112 8682 231
3112 4966 77
3112 5314 121
3112 8477 4
3112 5359 212
3112 9241 205
3112 5593 247
3112 7428 65
3112 7584 246
3112 3273 50
3112 8516 205
3112 5006 65
3112 3935 102
3112 5412 137
3112 4676 142
3112 4210 201
3112 9376 171
3113 7587 95
3113 3875 96
3113 6281 74
3113 6733 198
3113 6342 112
3113 4754 37
3113 4508 285
3113 4596 131
3113 3659 167
3113 7988 137
3113 8645 167
3113 8544 90
3113 8016 8
3113 9116 287
3113 8092 48
3113 7483 164
3113 5643 246
3113 7689 208
3113 7858 27
3113 7439 221
3113 4345 102
3113 9856 185
3113 3716 137
3113 9610 82
3113 7569 2
3113 4612 169
3113 8173 42
3113 9714 32
3114 3389 282
3114 8428 267
3114 8738 105
3114 3653 17
3114 5995 235
3114 3654 165
3114 9859 78
3114 7758 84
3114 4645 72
3114 7006 191
3114 6659 99
3114 9313 210
3114 9554 294
3114 3976 11
3114 7940 26
3114 6300 191
3114 5495 241
3114 9545 277
3114 5727 232
3114 3678 219
3114 4866 156
3114 4252 279
3114 3746 300
3114 7727 197
3114 7483 232
3114 9963 276
3114 5119 289
3114 8579 52
3114 9338 80
3114 3240 14
3114 9199 250
3114 5292 78
3114 5117 199
3114 7722 255
3114 8764 68
3114 3828 297
3114 8248 152
3114 8485 126
3114 6585 17
3114 4603 49
3114 9225 23
3114 7488 219
3114 5951 223
3114 4696 143
3115 7473 275
3115 5841 91
3115 5419 282
3115 9084 121
3115 5811 206
3115 7288 4
3115 4038 39
3115 9706 159
3115 7909 210
3115 6118 256
3115 5097 131
3115 3716 298
3115 6978 56
3115 4675 206
3115 9827 4
3115 3294 268
3115 7454 224
3115 6897 198
3115 7174 23
3115 9694 35
3115 3132 183
3115 3474 44
3115 9571 226
3115 6887 97
3115 4772 90
3115 8207 196
3115 3508 219
3115 4773 95
3115 4891 183
3115 5823 98
3115 8260 125
3115 9893 77
3115 4171 19
3116 5816 139
3116 6276 192
3116 6344 266
3116 4692 2
3116 9224 201
3116 5398 99
3116 3572 6
3116 5624 38
3116 3547 100
3116 9717 85
3116 9097 152
3116 4543 298
3116 5565 296
3116 9376 272
3116 8619 294
3116 6512 98
3116 6450 6
3116 9833 144
3116 5030 149
3116 4809 152
3116 5734 137
3116 9709 117
3116 9879 122
3116 9168 267
3117 5468 146
3117 4831 29
3117 3326 58
3117 4937 177
3117 6733 263
3117 8016 99
3117 8121 245
3117 5840 27
3117 5013 94
3117 5441 211
3117 8170 135
3117 7926 143
3117 6144 146
3117 7872 0
3117 7132 282
3117 4086 139
3117 6225 123
3117 5225 175
3117 6879 171
3117 4407 282
3117 5488 21
3117 5171 76
3117 7969 175
3117 7805 234
3117 3677 11
3117 6004 251
3117 8568 123
3117 8850 103
3117 3994 208
3117 5346 240
3117 9790 75
3117 7958 106
3117 6979 273
3118 3300 81
3118 6623 253
3118 5555 91
3118 6620 8
3118 6247 164
3118 6113 203
3118 8169 216
3118 8222 68
3118 3624 93
3118 6526 141
3118 8581 173
3118 8403 174
3118 4759 149
3118 8547 49
3118 3150 125
3118 7945 100
3118 4021 279
3118 6716 281
3118 7328 153
3118 8306 212
3118 7206 70
3118 3801 40
3118 5209 196
3118 6870 268
3118 4875 37
3118 7246 182
3118 6856 279
3118 3205 131
3118 8731 94
3118 3672 283
3118 8355 10
3118 5760 199
3118 8242 65
3118 3613 116
3118 4847 159
3118 7833 1
3118 3395 150
3118 3718 200
3118 8849 43
3118 9782 4
3119 8574 217
3119 7092 286
3119 9105 243
3119 8995 61
3119 6260 195
3119 6577 157
3119 5380 243
3119 3494 162
3119 8062 3
3119 6267 106
3119 7539 156
3119 3666 198
3119 6405 159
3119 6185 131
3119 5915 188
3119 3122 207
3119 9143 133
3119 5305 94
3119 7019 256
3119 8973 0
3119 5699 55
3119 9538 97
3119 3143 33
3119 8560 69
3119 5421 181
3119 8420 204
3119 8195 206
3119 8921 29
3119 9621 83
3119 8234 270
3120 7185 3
3120 8785 295
3120 3227 69
3120 7091 79
3120 7912 176
3120 7246 114
3120 9068 235
3120 6688 195
3120 9519 257
3120 9290 104
3120 6067 66
3120 8918 266
3120 3608 216
3120 7878 136
3120 3186 99
3120 8441 158
3120 9994 238
3120 5532 87
3120 8228 106
3120 4710 212
3120 9786 50
3120 8568 300
3120 9441 187
3120 9527 124
3120 6447 248
3121 7071 0
3121 9758 203
3121 7722 13
3121 4401 221
3121 7098 276
3121 5098 269
3121 5611 16
3121 5735 109
3121 3213 279
3121 3503 202
3121 5552 134
3121 9779 294
3121 4582 168
3121 8574 81
3121 8392 234
3121 9026 51
3121 9841 191
3121 9353 51
3121 6641 7
3121 3597 255
3121 5696 139
3121 8448 248
3121 8241 171
3121 5951 85
3121 9594 254
3121 5263 110
3121 3535 213
3121 7280 13
3121 3368 131
3121 6743 172
3121 5381 225
3121 8221 274
3121 6100 280
3122 5298 107
3122 4766 121
3122 4288 171
3122 6014 151
3122 4537 25
3122 9570 184
3122 9628 288
3122 3268 253
3122 8117 14
3122 4533 144
3122 3471 93
3122 4700 9
3122 9123 51
3122 8711 238
3122 4636 259
3122 6657 34
3122 6262 235
3122 9914 124
3122 7122 161
3122 7619 156
3122 4026 128
3122 8954 148
3122 4300 1
3122 9458 222
3122 5664 215
3122 9880 135
3122 7884 57
3122 3842 174
3122 3136 190
3123 3527 250
3123 4273 14
3123 8357 273
3123 5707 94
3123 7547 245
3123 7712 156
3123 9961 195
3123 6161 225
3123 8060 2
3123 4497 248
3123 5125 127
3123 4063 108
3123 4202 237
3123 3515 219
3123 6419 12
3123 3641 27
3123 9650 85
3123 4247 110
3123 3675 99
3123 5158 56
3123 3301 150
3123 8428 83
3123 3430 300
3123 4828 30
3123 7197 164
3123 4469 31
3123 5489 261
3123 4316 213
3123 4767 97
3123 6998 257
3123 5720 60
3123 5378 44
3123 5907 228
3123 4703 157
3123 8358 75
3123 4670 40
3123 6057 123
3124 7207 287
3124 8049 111
3124 6248 36
3124 6451 238
3124 9420 172
3124 3155 66
3124 4625 286
3124 5414 9
3124 5187 170
3124 6839 93
3124 3317 78
3124 7390 186
3124 3395 73
3124 5560 180
3124 9394 187
3124 5387 246
3124 7995 286
3124 6739 156
3124 8201 80
3124 9317 33
3124 5705 131
3124 8718 184
3124 3238 128
3124 9894 180
3124 7982 248
3124 8156 18
3124 9338 257
3124 9959 261
3124 3877 51
3124 9860 49
3124 7655 209
3125 3993 242
3125 6696 51
3125 3220 18
3125 8699 93
3125 5650 66
3125 9309 217
3125 5550 85
3125 4379 153
3125 7278 165
3125 8039 287
3125 9133 130
3125 8888 242
3125 7754 109
3125 4067 167
3125 3989 121
3125 9797 122
3125 5056 271
3125 5818 32
3125 8472 109
3125 9296 23
3125 5376 297
3125 4052 198
3125 7170 249
3125 8312 168
3125 6902 182
3125 4750 162
3125 7416 81
3125 8261 5
3126 9450 174
3126 3244 250
3126 8922 24
3126 4654 112
3126 5353 186
3126 9806 255
3126 4756 69
3126 3951 14
3126 6861 236
3126 9476 268
3126 5483 148
3126 7768 10
3126 7991 54
3126 3775 78
3126 6169 125
3126 6406 192
3126 3968 83
3126 7733 182
3126 8503 237
3126 5856 222
3126 9258 293
3126 4053 248
3126 6817 133
3126 9133 35
3126 7593 199
3126 8390 282
3126 8130 207
3126 6995 18
3126 4856 290
3126 4040 135
3126 6001 175
3126 8546 144
3126 5605 9
3126 9401 110
3126 4319 135
3126 8103 223
3127 6987 205
3127 6461 132
3127 5098 192
3127 3289 123
3127 9637 164
3127 6992 60
3127 3606 228
3127 3686 240
3127 5139 265
3127 4743 200
3127 6523 220
3127 5089 74
3127 7530 8
3127 8823 239
3127 7607 134
3127 7420 216
3127 9266 224
3127 9800 122
3127 4575 119
3127 9434 231
3127 5009 131
3127 4427 178
3127 3668 27
3127 4916 245
3127 7209 107
3127 9380 223
3127 6753 199
3127 3860 148
3127 3344 4
3127 5056 259
3127 4134 25
3128 7057 275
3128 7157 95
3128 5351 273
3128 6236 139
3128 8611 97
3128 4775 46
3128 6561 139
3128 8390 211
3128 8179 208
3128 7227 135
3128 5467 37
3128 5991 130
3128 7105 29
3128 4801 6
3128 6497 238
3128 4990 22
3128 4352 185
3128 7261 27
3128 3579 259
3128 8085 257
3128 4401 125
3128 7154 10
3128 8092 18
3128 5965 213
3128 8357 77
3129 6034 245
3129 7555 290
3129 5909 196
3129 4132 127
3129 3673 299
3129 9165 247
3129 7213 118
3129 4360 188
3129 5295 60
3129 8975 261
3129 3511 57
3129 7358 35
3129 4033 245
3129 6790 27
3129 7257 201
3129 7394 41
3129 9649 11
3129 6127 194
3129 3465 117
3129 6660 88
3129 4265 94
3129 4885 52
3129 6116 105
3129 6231 74
3129 7547 45
3129 6817 85
3129 4862 91
3129 3337 190
3129 7124 80
3129 4359 43
3129 7017 183
3129 6303 296
3129 3915 277
3129 6913 224
3129 8136 135
3129 6819 31
3129 8169 81
3129 8205 47
3129 6681 136
3129 5696 295
3129 9512 132
3130 5365 251
3130 9196 58
3130 9856 164
3130 8079 56
3130 8362 28
3130 6532 178
3130 6092 77
3130 4421 77
3130 7773 254
3130 3525 31
3130 3499 113
3130 4817 220
3130 8255 32
3130 7440 271
3130 4829 182
3130 4255 152
3130 3876 258
3130 4344 166
3130 6034 172
3130 6785 261
3130 7911 228
3130 7993 162
3130 8905 293
3130 7743 233
3130 7232 16
3130 4928 247
3130 7325 258
3130 6958 205
3130 6106 234
3130 7527 88
3130 6586 0
3131 7653 276
3131 5255 8
3131 7389 251
3131 4492 227
3131 3885 171
3131 6368 90
3131 4445 287
3131 7549 297
3131 9790 6
3131 4061 83
3131 6618 250
3131 6960 46
3131 6531 165
3131 7063 31
3131 9067 31
3131 3873 135
3131 5452 77
3131 8214 45
3131 6839 246
3131 5173 221
3131 6510 7
3131 4977 180
3131 5614 14
3131 4672 254
3131 8627 96
3131 9177 125
3131 9566 132
3131 6030 76
3131 3744 37
3131 5209 207
3131 4606 229
3131 3558 107
3132 4843 101
3132 7887 136
3132 5489 230
3132 7796 267
3132 6741 149
3132 4318 57
3132 3507 131
3132 7981 173
3132 4632 72
3132 5448 72
3132 6672 102
3132 9383 49
3132 6227 262
3132 3541 152
3132 6730 152
3132 7331 179
3132 9907 230
3132 3781 273
3132 4230 251
3132 5293 63
3132 7345 295
3132 3651 47
3132 6175 277
3132 9677 165
3132 5163 101
3132 7054 123
3132 8080 149
3132 6249 16
3132 9054 57
3132 5070 122
3132 8967 174
3133 9436 20
3133 3874 117
3133 7186 151
3133 8991 151
3133 7900 55
3133 7097 142
3133 8630 163
3133 6625 172
3133 7273 260
3133 9523 165
3133 5392 79
3133 7980 103
3133 7353 260
3133 8705 220
3133 7129 193
3133 7688 180
3133 4944 208
3133 3443 70
3133 8356 9
3133 4601 266
3133 4747 38
3133 8661 279
3133 5089 54
3133 8809 131
3133 7720 2
3134 4323 210
3134 6002 57
3134 9587 105
3134 9613 49
3134 5770 9
3134 6270 65
3134 8091 256
